galaxy,ring,branch,requested_kmin,effective_kmin,kmax,psf_id,n_fit,P0,P1,P0_sigma_formal,Pr,P_fluctuation,mbar,mbar_sigma_formal,chi2,chi2_reduced,aicc,condition_number
NGC 4472,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1280_1024,25,1.2717589846086481,-0.10972676962008183,0.05023971776594953,0.0002709613719296,1.2714880232367185,27.738975240159274,0.04290019213587696,8516.345296957728,370.27588247642296,8520.890751503182,19.007388706526225
NGC 4472,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_768_1024,25,1.270175993832115,-0.10996435514628157,0.050577687379111606,0.0002709613719296,1.2699050324601855,27.740327813793098,0.043242624398499234,8648.03681260292,376.00160054795305,8652.582267148375,18.991778632927428
NGC 4472,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1024_1280,25,1.2745517570259701,-0.10736829155506471,0.04934083462160269,0.0002709613719296,1.2742807956540405,27.73659307936052,0.04204028712067451,8189.6275127520785,356.0707614240034,8194.172967297533,19.021007754026865
NGC 4472,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1024_768,25,1.2677479306246207,-0.11098002322711983,0.0509710145833705,0.0002709613719296,1.267476969252691,27.74240573263598,0.04366239171907735,8810.694374271208,383.0736684465743,8815.239828816662,18.969721402889324
NGC 4472,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_O2024061001-NRCA3_FP1-1,24,1.2647829876596575,-0.10859925890127334,0.04901423249699235,0.0002709613719296,1.2645120262877279,27.744948514140297,0.04208463475562717,7633.74227864634,346.9882853930155,7638.313707217769,19.154388273853396
NGC 4472,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1280_1024,24,1.2629432763595485,-0.10817694948217084,0.048882566302596735,0.0002709613719296,1.262672314987619,27.74652927853888,0.04203273595710334,7615.521776595009,346.1600807543186,7620.093205166438,19.12530857253628
NGC 4472,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_768_1024,24,1.2614055918605456,-0.10841862058474197,0.049316121086147614,0.0002709613719296,1.261134630488616,27.747852295690915,0.042457241952606584,7765.089544106409,352.9586156412004,7769.660972677838,19.110999034125665
NGC 4472,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1024_1280,24,1.2658250474433805,-0.10585301789119737,0.04804205359564181,0.0002709613719296,1.265554086071451,27.744054148500474,0.04121593657181228,7331.430852948093,333.2468569521861,7336.002281519522,19.142060998053527
NGC 4472,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1024_768,24,1.2589527243751768,-0.10942012686309294,0.049698141531298166,0.0002709613719296,1.2586817630032472,27.749966074998323,0.042869510908759255,7911.593787654951,359.6178994388614,7916.165216226379,19.087679875690483
NGC 4472,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_O2024061001-NRCA3_FP1-1,27,1.2848359769128035,-0.11200429080286867,0.052475160499008855,0.0002709613719296,1.2845650155408739,27.727865699272254,0.04435289838582304,10149.342932261447,405.97371729045784,10153.842932261447,18.93918871373183
NGC 4472,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_1280_1024,27,1.2830343795411892,-0.11158631731671997,0.05249167786836724,0.0002709613719296,1.2827634181692595,27.72938950883877,0.0444291708844688,10182.871037409639,407.31484149638555,10187.371037409639,18.9134701522479
NGC 4472,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_768_1024,27,1.2814667963389694,-0.11183093091450948,0.05284166921404054,0.0002709613719296,1.2811958349670398,27.730717129039135,0.04478012792401313,10337.789730794066,413.5115892317626,10342.289730794066,18.899141667401114
