galaxy,ring,psf_id,k,E,N
NGC 4486,outer,stpsf_field_1280_1024,0.50550123221672,0.01360733710033244,0.07301847325624582
NGC 4486,outer,stpsf_field_1280_1024,0.5144481566807328,0.010613901123924373,0.06954338780030514
NGC 4486,outer,stpsf_field_1280_1024,0.5233950811447456,0.008466916230077873,0.06866615011829619
NGC 4486,outer,stpsf_field_1280_1024,0.5323420056087583,0.006817638392075949,0.06576239467348055
NGC 4486,outer,stpsf_field_1280_1024,0.541288930072771,0.00551264137937219,0.06404699806272957
NGC 4486,outer,stpsf_field_1280_1024,0.5502358545367838,0.0044590547723323765,0.0632223380371792
NGC 4486,outer,stpsf_field_1280_1024,0.5591827790007966,0.0036283118136182903,0.0629486663052381
NGC 4486,outer,stpsf_field_1280_1024,0.5681297034648093,0.002958036650670225,0.06299993385417717
NGC 4486,outer,stpsf_field_1280_1024,0.5770766279288221,0.002414983840454027,0.06079262080533016
NGC 4486,outer,stpsf_field_1280_1024,0.5860235523928348,0.001993349374602135,0.05965167135739054
NGC 4486,outer,stpsf_field_1280_1024,0.5949704768568476,0.0016821506902468869,0.05940643011146672
NGC 4486,outer,stpsf_field_1280_1024,0.6039174013208604,0.001470131040532451,0.05779506329059258
NGC 4486,outer,stpsf_field_1280_1024,0.612864325784873,0.0013281297554176854,0.058185247452465706
NGC 4486,outer,stpsf_field_1280_1024,0.6218112502488857,0.001234816376672107,0.05689772099850798
NGC 4486,outer,stpsf_field_1280_1024,0.6307581747128985,0.0011753196028905712,0.05775787818550277
NGC 4486,outer,stpsf_field_1280_1024,0.6397050991769113,0.0011460072393852778,0.058263611174005095
NGC 4486,outer,stpsf_field_1280_1024,0.648652023640924,0.0011266627783569983,0.05566286831435093
NGC 4486,outer,stpsf_field_1280_1024,0.6575989481049367,0.0011106087297711711,0.05498567434318351
NGC 4486,outer,stpsf_field_1280_1024,0.6665458725689495,0.0011156680124401845,0.05635511994678879
NGC 4486,outer,stpsf_field_1280_1024,0.6754927970329623,0.0011077767796948688,0.05540162864427406
NGC 4486,outer,stpsf_field_1280_1024,0.6844397214969751,0.0011140735749799442,0.0587900907898369
NGC 4486,outer,stpsf_field_1280_1024,0.6933866459609878,0.001112908975708453,0.05918607869145077
NGC 4486,outer,stpsf_field_1280_1024,0.7023335704250004,0.001099771448610189,0.056906397323137896
NGC 4486,outer,stpsf_field_768_1024,0.0044734622320063725,0.8997635038261999,6.953550106460656
NGC 4486,outer,stpsf_field_768_1024,0.013420386696019117,0.8146021243245821,4.35953888101456
NGC 4486,outer,stpsf_field_768_1024,0.022367311160031864,0.737361335971765,3.411146308369121
NGC 4486,outer,stpsf_field_768_1024,0.031314235624044603,0.6804065574655157,2.7719920779835454
NGC 4486,outer,stpsf_field_768_1024,0.04026116008805736,0.6313078672215268,2.458330932990465
NGC 4486,outer,stpsf_field_768_1024,0.0492080845520701,0.5947383803216905,2.079948943351089
NGC 4486,outer,stpsf_field_768_1024,0.058155009016082844,0.5614403243775373,1.9711935806604186
NGC 4486,outer,stpsf_field_768_1024,0.06710193348009559,0.5269857781482697,1.9149701054853179
NGC 4486,outer,stpsf_field_768_1024,0.07604885794410833,0.49721098027060046,1.741643533276321
NGC 4486,outer,stpsf_field_768_1024,0.08499578240812108,0.4669309911820109,1.6347815463570663
NGC 4486,outer,stpsf_field_768_1024,0.09394270687213382,0.43883809869650625,1.4913719262073257
NGC 4486,outer,stpsf_field_768_1024,0.10288963133614656,0.41245739362036593,1.408141966001847
NGC 4486,outer,stpsf_field_768_1024,0.1118365558001593,0.38522034973670377,1.3305039287135505
NGC 4486,outer,stpsf_field_768_1024,0.12078348026417207,0.3605493807091449,1.2269760723069447
NGC 4486,outer,stpsf_field_768_1024,0.1297304047281848,0.338582503395837,1.140025603309943
NGC 4486,outer,stpsf_field_768_1024,0.13867732919219755,0.31810922044492973,1.0502444551710965
NGC 4486,outer,stpsf_field_768_1024,0.1476242536562103,0.29860975678754237,0.9497555448289035
NGC 4486,outer,stpsf_field_768_1024,0.15657117812022303,0.2797576974712519,0.8880504603329727
NGC 4486,outer,stpsf_field_768_1024,0.16551810258423577,0.26143437758598925,0.8059258070688601
NGC 4486,outer,stpsf_field_768_1024,0.17446502704824854,0.24436212223712162,0.74385502837968
NGC 4486,outer,stpsf_field_768_1024,0.18341195151226128,0.22763430162124604,0.6756056184709616
NGC 4486,outer,stpsf_field_768_1024,0.19235887597627402,0.21198422323638444,0.6370533535514065
NGC 4486,outer,stpsf_field_768_1024,0.20130580044028676,0.1976330373144219,0.5941597403490559
NGC 4486,outer,stpsf_field_768_1024,0.2102527249042995,0.18397165223543155,0.5313906778271668
NGC 4486,outer,stpsf_field_768_1024,0.21919964936831227,0.17212766788082212,0.49602864498480037
NGC 4486,outer,stpsf_field_768_1024,0.228146573832325,0.16032422260818657,0.46656395338317475
NGC 4486,outer,stpsf_field_768_1024,0.23709349829633775,0.15019101090775586,0.43390431741183205
NGC 4486,outer,stpsf_field_768_1024,0.24604042276035049,0.14150920027485686,0.3858319810329227
NGC 4486,outer,stpsf_field_768_1024,0.2549873472243632,0.13368594191666328,0.3602939902362881
NGC 4486,outer,stpsf_field_768_1024,0.263934271688376,0.12693411773849037,0.3331474330385448
NGC 4486,outer,stpsf_field_768_1024,0.2728811961523887,0.12067192473673459,0.31691978015604017
NGC 4486,outer,stpsf_field_768_1024,0.2818281206164015,0.11517260168219794,0.2942688945612988
NGC 4486,outer,stpsf_field_768_1024,0.2907750450804142,0.10998595684969673,0.2701640105112777
NGC 4486,outer,stpsf_field_768_1024,0.299721969544427,0.10503986358483416,0.2579083217294031
NGC 4486,outer,stpsf_field_768_1024,0.30866889400843966,0.09987546883682237,0.24184979798901213
NGC 4486,outer,stpsf_field_768_1024,0.31761581847245246,0.09512545721948772,0.2239891091937763
NGC 4486,outer,stpsf_field_768_1024,0.32656274293646514,0.09008709625435435,0.20925390093013996
NGC 4486,outer,stpsf_field_768_1024,0.33550966740047794,0.0849291076969303,0.19223441426458934
NGC 4486,outer,stpsf_field_768_1024,0.34445659186449074,0.07976983751065425,0.18097400995760282
NGC 4486,outer,stpsf_field_768_1024,0.3534035163285034,0.07451867785208084,0.17044377912934894
NGC 4486,outer,stpsf_field_768_1024,0.3623504407925162,0.06914857486144488,0.16110103041624438
NGC 4486,outer,stpsf_field_768_1024,0.3712973652565289,0.06385946262786209,0.14805968214011828
NGC 4486,outer,stpsf_field_768_1024,0.3802442897205417,0.058743223260371506,0.139995644712549
NGC 4486,outer,stpsf_field_768_1024,0.3891912141845544,0.053716984703847726,0.13009873697156898
NGC 4486,outer,stpsf_field_768_1024,0.3981381386485672,0.0488595532393678,0.12211029188130683
NGC 4486,outer,stpsf_field_768_1024,0.40708506311257986,0.044415529512488346,0.11712402437609312
NGC 4486,outer,stpsf_field_768_1024,0.41603198757659265,0.040179787167215056,0.10961148632298277
NGC 4486,outer,stpsf_field_768_1024,0.42497891204060534,0.036374520427278546,0.10491284947452925
NGC 4486,outer,stpsf_field_768_1024,0.43392583650461813,0.03290013651658742,0.10061385614752927
NGC 4486,outer,stpsf_field_768_1024,0.44287276096863093,0.02977455984965154,0.09682447426042468
NGC 4486,outer,stpsf_field_768_1024,0.4518196854326436,0.027078318705277087,0.09389304259917003
NGC 4486,outer,stpsf_field_768_1024,0.4607666098966564,0.024689739418666676,0.08766067803905332
NGC 4486,outer,stpsf_field_768_1024,0.4697135343606691,0.02260227670270822,0.08513323369550256
NGC 4486,outer,stpsf_field_768_1024,0.4786604588246819,0.020847933072839456,0.0825799059016931
NGC 4486,outer,stpsf_field_768_1024,0.4876073832886946,0.019339349526429194,0.08628034932010269
NGC 4486,outer,stpsf_field_768_1024,0.49655430775270737,0.01801275467982388,0.08062673452223545
NGC 4486,outer,stpsf_field_768_1024,0.50550123221672,0.013748497793973705,0.07301847325624582
NGC 4486,outer,stpsf_field_768_1024,0.5144481566807328,0.010675911153684464,0.06954338780030514
NGC 4486,outer,stpsf_field_768_1024,0.5233950811447456,0.008536336982311035,0.06866615011829619
NGC 4486,outer,stpsf_field_768_1024,0.5323420056087583,0.006851463578274145,0.06576239467348055
NGC 4486,outer,stpsf_field_768_1024,0.541288930072771,0.005524765438040311,0.06404699806272957
NGC 4486,outer,stpsf_field_768_1024,0.5502358545367838,0.004465252627440175,0.0632223380371792
NGC 4486,outer,stpsf_field_768_1024,0.5591827790007966,0.003627392737366636,0.0629486663052381
NGC 4486,outer,stpsf_field_768_1024,0.5681297034648093,0.0029520517425763375,0.06299993385417717
NGC 4486,outer,stpsf_field_768_1024,0.5770766279288221,0.002407458020831081,0.06079262080533016
NGC 4486,outer,stpsf_field_768_1024,0.5860235523928348,0.001990778278047689,0.05965167135739054
NGC 4486,outer,stpsf_field_768_1024,0.5949704768568476,0.0016826097795934621,0.05940643011146672
NGC 4486,outer,stpsf_field_768_1024,0.6039174013208604,0.0014650618453663977,0.05779506329059258
NGC 4486,outer,stpsf_field_768_1024,0.612864325784873,0.0013246913560067373,0.058185247452465706
NGC 4486,outer,stpsf_field_768_1024,0.6218112502488857,0.0012298005270967533,0.05689772099850798
NGC 4486,outer,stpsf_field_768_1024,0.6307581747128985,0.0011749753980057167,0.05775787818550277
NGC 4486,outer,stpsf_field_768_1024,0.6397050991769113,0.0011465580439725836,0.058263611174005095
NGC 4486,outer,stpsf_field_768_1024,0.648652023640924,0.001119498433939306,0.05566286831435093
NGC 4486,outer,stpsf_field_768_1024,0.6575989481049367,0.0011165237096492759,0.05498567434318351
NGC 4486,outer,stpsf_field_768_1024,0.6665458725689495,0.0011204335506063818,0.05635511994678879
NGC 4486,outer,stpsf_field_768_1024,0.6754927970329623,0.0011168779115871721,0.05540162864427406
NGC 4486,outer,stpsf_field_768_1024,0.6844397214969751,0.0011304678178801913,0.0587900907898369
NGC 4486,outer,stpsf_field_768_1024,0.6933866459609878,0.0011262164758613557,0.05918607869145077
NGC 4486,outer,stpsf_field_768_1024,0.7023335704250004,0.001131857882451071,0.056906397323137896
NGC 4486,outer,stpsf_field_1024_1280,0.0044734622320063725,0.9009103070371628,6.953550106460656
NGC 4486,outer,stpsf_field_1024_1280,0.013420386696019117,0.8147145336832695,4.35953888101456
NGC 4486,outer,stpsf_field_1024_1280,0.022367311160031864,0.7424114325913826,3.411146308369121
NGC 4486,outer,stpsf_field_1024_1280,0.031314235624044603,0.6797925126856272,2.7719920779835454
NGC 4486,outer,stpsf_field_1024_1280,0.04026116008805736,0.6282140565917047,2.458330932990465
NGC 4486,outer,stpsf_field_1024_1280,0.0492080845520701,0.5930538724814306,2.079948943351089
NGC 4486,outer,stpsf_field_1024_1280,0.058155009016082844,0.5577530831576377,1.9711935806604186
NGC 4486,outer,stpsf_field_1024_1280,0.06710193348009559,0.5233855398469845,1.9149701054853179
NGC 4486,outer,stpsf_field_1024_1280,0.07604885794410833,0.4962559005634892,1.741643533276321
NGC 4486,outer,stpsf_field_1024_1280,0.08499578240812108,0.4662237207036017,1.6347815463570663
NGC 4486,outer,stpsf_field_1024_1280,0.09394270687213382,0.4362789987368298,1.4913719262073257
NGC 4486,outer,stpsf_field_1024_1280,0.10288963133614656,0.4085054540004698,1.408141966001847
NGC 4486,outer,stpsf_field_1024_1280,0.1118365558001593,0.3823651076905132,1.3305039287135505
NGC 4486,outer,stpsf_field_1024_1280,0.12078348026417207,0.35784065518431285,1.2269760723069447
NGC 4486,outer,stpsf_field_1024_1280,0.1297304047281848,0.33549738098299864,1.140025603309943
NGC 4486,outer,stpsf_field_1024_1280,0.13867732919219755,0.3151050122243721,1.0502444551710965
NGC 4486,outer,stpsf_field_1024_1280,0.1476242536562103,0.2951961854753754,0.9497555448289035
NGC 4486,outer,stpsf_field_1024_1280,0.15657117812022303,0.27613236862629864,0.8880504603329727
NGC 4486,outer,stpsf_field_1024_1280,0.16551810258423577,0.2579917199306967,0.8059258070688601
NGC 4486,outer,stpsf_field_1024_1280,0.17446502704824854,0.24042006033742572,0.74385502837968
NGC 4486,outer,stpsf_field_1024_1280,0.18341195151226128,0.22452060096404544,0.6756056184709616
NGC 4486,outer,stpsf_field_1024_1280,0.19235887597627402,0.20859138970396243,0.6370533535514065
NGC 4486,outer,stpsf_field_1024_1280,0.20130580044028676,0.1944057359382823,0.5941597403490559
NGC 4486,outer,stpsf_field_1024_1280,0.2102527249042995,0.1811764333613479,0.5313906778271668
NGC 4486,outer,stpsf_field_1024_1280,0.21919964936831227,0.16921327635849254,0.49602864498480037
NGC 4486,outer,stpsf_field_1024_1280,0.228146573832325,0.15831450048641982,0.46656395338317475
NGC 4486,outer,stpsf_field_1024_1280,0.23709349829633775,0.1477309280460817,0.43390431741183205
NGC 4486,outer,stpsf_field_1024_1280,0.24604042276035049,0.13916276723045098,0.3858319810329227
NGC 4486,outer,stpsf_field_1024_1280,0.2549873472243632,0.1315238919782232,0.3602939902362881
NGC 4486,outer,stpsf_field_1024_1280,0.263934271688376,0.12480683467253968,0.3331474330385448
NGC 4486,outer,stpsf_field_1024_1280,0.2728811961523887,0.11852005966793729,0.31691978015604017
NGC 4486,outer,stpsf_field_1024_1280,0.2818281206164015,0.11318509127553521,0.2942688945612988
NGC 4486,outer,stpsf_field_1024_1280,0.2907750450804142,0.10824454407907068,0.2701640105112777
NGC 4486,outer,stpsf_field_1024_1280,0.299721969544427,0.10313578559024313,0.2579083217294031
NGC 4486,outer,stpsf_field_1024_1280,0.30866889400843966,0.09798435707020102,0.24184979798901213
NGC 4486,outer,stpsf_field_1024_1280,0.31761581847245246,0.09325312594674895,0.2239891091937763
NGC 4486,outer,stpsf_field_1024_1280,0.32656274293646514,0.0881308522611968,0.20925390093013996
NGC 4486,outer,stpsf_field_1024_1280,0.33550966740047794,0.08304884088122576,0.19223441426458934
NGC 4486,outer,stpsf_field_1024_1280,0.34445659186449074,0.07793710257702928,0.18097400995760282
NGC 4486,outer,stpsf_field_1024_1280,0.3534035163285034,0.07277037102013706,0.17044377912934894
NGC 4486,outer,stpsf_field_1024_1280,0.3623504407925162,0.06751349878850682,0.16110103041624438
NGC 4486,outer,stpsf_field_1024_1280,0.3712973652565289,0.06227978884519586,0.14805968214011828
NGC 4486,outer,stpsf_field_1024_1280,0.3802442897205417,0.057146073416591274,0.139995644712549
NGC 4486,outer,stpsf_field_1024_1280,0.3891912141845544,0.05228446806395813,0.13009873697156898
NGC 4486,outer,stpsf_field_1024_1280,0.3981381386485672,0.04762698555392863,0.12211029188130683
NGC 4486,outer,stpsf_field_1024_1280,0.40708506311257986,0.04325645012740569,0.11712402437609312
NGC 4486,outer,stpsf_field_1024_1280,0.41603198757659265,0.039099807843431485,0.10961148632298277
NGC 4486,outer,stpsf_field_1024_1280,0.42497891204060534,0.03540719092458378,0.10491284947452925
NGC 4486,outer,stpsf_field_1024_1280,0.43392583650461813,0.03194043359115567,0.10061385614752927
NGC 4486,outer,stpsf_field_1024_1280,0.44287276096863093,0.02895244003444613,0.09682447426042468
NGC 4486,outer,stpsf_field_1024_1280,0.4518196854326436,0.026331588188233203,0.09389304259917003
NGC 4486,outer,stpsf_field_1024_1280,0.4607666098966564,0.023967621493742642,0.08766067803905332
NGC 4486,outer,stpsf_field_1024_1280,0.4697135343606691,0.02194222259103779,0.08513323369550256
NGC 4486,outer,stpsf_field_1024_1280,0.4786604588246819,0.020252363598535213,0.0825799059016931
NGC 4486,outer,stpsf_field_1024_1280,0.4876073832886946,0.018797809164930818,0.08628034932010269
NGC 4486,outer,stpsf_field_1024_1280,0.49655430775270737,0.017508001349191196,0.08062673452223545
NGC 4486,outer,stpsf_field_1024_1280,0.50550123221672,0.013326037324268755,0.07301847325624582
NGC 4486,outer,stpsf_field_1024_1280,0.5144481566807328,0.010375322682092906,0.06954338780030514
NGC 4486,outer,stpsf_field_1024_1280,0.5233950811447456,0.008267105457604257,0.06866615011829619
NGC 4486,outer,stpsf_field_1024_1280,0.5323420056087583,0.006647325726240928,0.06576239467348055
NGC 4486,outer,stpsf_field_1024_1280,0.541288930072771,0.005368848413343742,0.06404699806272957
NGC 4486,outer,stpsf_field_1024_1280,0.5502358545367838,0.004360916995661567,0.0632223380371792
NGC 4486,outer,stpsf_field_1024_1280,0.5591827790007966,0.0035404930227251235,0.0629486663052381
NGC 4486,outer,stpsf_field_1024_1280,0.5681297034648093,0.0028877379941449435,0.06299993385417717
NGC 4486,outer,stpsf_field_1024_1280,0.5770766279288221,0.0023604336658204646,0.06079262080533016
NGC 4486,outer,stpsf_field_1024_1280,0.5860235523928348,0.0019513945811282757,0.05965167135739054
NGC 4486,outer,stpsf_field_1024_1280,0.5949704768568476,0.00164833539593348,0.05940643011146672
NGC 4486,outer,stpsf_field_1024_1280,0.6039174013208604,0.0014411878472968763,0.05779506329059258
NGC 4486,outer,stpsf_field_1024_1280,0.612864325784873,0.0013061705056031708,0.058185247452465706
NGC 4486,outer,stpsf_field_1024_1280,0.6218112502488857,0.0012154747739886963,0.05689772099850798
NGC 4486,outer,stpsf_field_1024_1280,0.6307581747128985,0.001161729512277722,0.05775787818550277
NGC 4486,outer,stpsf_field_1024_1280,0.6397050991769113,0.0011326410485011107,0.058263611174005095
NGC 4486,outer,stpsf_field_1024_1280,0.648652023640924,0.0011080194251307052,0.05566286831435093
NGC 4486,outer,stpsf_field_1024_1280,0.6575989481049367,0.0011044256227986588,0.05498567434318351
NGC 4486,outer,stpsf_field_1024_1280,0.6665458725689495,0.0010962618684284672,0.05635511994678879
NGC 4486,outer,stpsf_field_1024_1280,0.6754927970329623,0.0010975402954214249,0.05540162864427406
NGC 4486,outer,stpsf_field_1024_1280,0.6844397214969751,0.0010993530755122767,0.0587900907898369
NGC 4486,outer,stpsf_field_1024_1280,0.6933866459609878,0.001097201986882114,0.05918607869145077
NGC 4486,outer,stpsf_field_1024_1280,0.7023335704250004,0.001102185975345031,0.056906397323137896
NGC 4486,outer,stpsf_field_1024_768,0.0044734622320063725,0.9063397662827336,6.953550106460656
NGC 4486,outer,stpsf_field_1024_768,0.013420386696019117,0.817072021653019,4.35953888101456
NGC 4486,outer,stpsf_field_1024_768,0.022367311160031864,0.7421501108405774,3.411146308369121
NGC 4486,outer,stpsf_field_1024_768,0.031314235624044603,0.6838559203899499,2.7719920779835454
NGC 4486,outer,stpsf_field_1024_768,0.04026116008805736,0.6325026664451819,2.458330932990465
NGC 4486,outer,stpsf_field_1024_768,0.0492080845520701,0.593976129007713,2.079948943351089
NGC 4486,outer,stpsf_field_1024_768,0.058155009016082844,0.5594569538177544,1.9711935806604186
NGC 4486,outer,stpsf_field_1024_768,0.06710193348009559,0.5296002506846968,1.9149701054853179
NGC 4486,outer,stpsf_field_1024_768,0.07604885794410833,0.49805927214889606,1.741643533276321
NGC 4486,outer,stpsf_field_1024_768,0.08499578240812108,0.4692876381432471,1.6347815463570663
NGC 4486,outer,stpsf_field_1024_768,0.09394270687213382,0.4398445253484842,1.4913719262073257
NGC 4486,outer,stpsf_field_1024_768,0.10288963133614656,0.4110374887563172,1.408141966001847
NGC 4486,outer,stpsf_field_1024_768,0.1118365558001593,0.3859200129802045,1.3305039287135505
NGC 4486,outer,stpsf_field_1024_768,0.12078348026417207,0.36182148485093635,1.2269760723069447
NGC 4486,outer,stpsf_field_1024_768,0.1297304047281848,0.3400899800064814,1.140025603309943
NGC 4486,outer,stpsf_field_1024_768,0.13867732919219755,0.31906876541707907,1.0502444551710965
NGC 4486,outer,stpsf_field_1024_768,0.1476242536562103,0.29954342885009744,0.9497555448289035
NGC 4486,outer,stpsf_field_1024_768,0.15657117812022303,0.2810277214785325,0.8880504603329727
NGC 4486,outer,stpsf_field_1024_768,0.16551810258423577,0.26232629237581423,0.8059258070688601
NGC 4486,outer,stpsf_field_1024_768,0.17446502704824854,0.24538862836243674,0.74385502837968
NGC 4486,outer,stpsf_field_1024_768,0.18341195151226128,0.22878499649825074,0.6756056184709616
NGC 4486,outer,stpsf_field_1024_768,0.19235887597627402,0.21352632328306,0.6370533535514065
NGC 4486,outer,stpsf_field_1024_768,0.20130580044028676,0.19882322355999243,0.5941597403490559
NGC 4486,outer,stpsf_field_1024_768,0.2102527249042995,0.18553211737867373,0.5313906778271668
NGC 4486,outer,stpsf_field_1024_768,0.21919964936831227,0.17260980686553376,0.49602864498480037
NGC 4486,outer,stpsf_field_1024_768,0.228146573832325,0.1618126825466928,0.46656395338317475
NGC 4486,outer,stpsf_field_1024_768,0.23709349829633775,0.15172593611679103,0.43390431741183205
NGC 4486,outer,stpsf_field_1024_768,0.24604042276035049,0.1425132741141817,0.3858319810329227
NGC 4486,outer,stpsf_field_1024_768,0.2549873472243632,0.13465775792071408,0.3602939902362881
NGC 4486,outer,stpsf_field_1024_768,0.263934271688376,0.12778731369056434,0.3331474330385448
NGC 4486,outer,stpsf_field_1024_768,0.2728811961523887,0.12142934981764422,0.31691978015604017
NGC 4486,outer,stpsf_field_1024_768,0.2818281206164015,0.11599317020681688,0.2942688945612988
NGC 4486,outer,stpsf_field_1024_768,0.2907750450804142,0.11059246004930569,0.2701640105112777
NGC 4486,outer,stpsf_field_1024_768,0.299721969544427,0.10556031409062126,0.2579083217294031
NGC 4486,outer,stpsf_field_1024_768,0.30866889400843966,0.10069697085211611,0.24184979798901213
NGC 4486,outer,stpsf_field_1024_768,0.31761581847245246,0.09558272974238684,0.2239891091937763
NGC 4486,outer,stpsf_field_1024_768,0.32656274293646514,0.09054857129346612,0.20925390093013996
NGC 4486,outer,stpsf_field_1024_768,0.33550966740047794,0.08541725951660226,0.19223441426458934
NGC 4486,outer,stpsf_field_1024_768,0.34445659186449074,0.08018548149772284,0.18097400995760282
NGC 4486,outer,stpsf_field_1024_768,0.3534035163285034,0.07494037111899658,0.17044377912934894
NGC 4486,outer,stpsf_field_1024_768,0.3623504407925162,0.0695677045541399,0.16110103041624438
NGC 4486,outer,stpsf_field_1024_768,0.3712973652565289,0.06423505357630242,0.14805968214011828
NGC 4486,outer,stpsf_field_1024_768,0.3802442897205417,0.059141720382646784,0.139995644712549
NGC 4486,outer,stpsf_field_1024_768,0.3891912141845544,0.05406556325656131,0.13009873697156898
NGC 4486,outer,stpsf_field_1024_768,0.3981381386485672,0.04928124389623387,0.12211029188130683
NGC 4486,outer,stpsf_field_1024_768,0.40708506311257986,0.04474677752949879,0.11712402437609312
NGC 4486,outer,stpsf_field_1024_768,0.41603198757659265,0.04053516577702479,0.10961148632298277
NGC 4486,outer,stpsf_field_1024_768,0.42497891204060534,0.03665411851699269,0.10491284947452925
NGC 4486,outer,stpsf_field_1024_768,0.43392583650461813,0.033195567150655025,0.10061385614752927
NGC 4486,outer,stpsf_field_1024_768,0.44287276096863093,0.030062553082255687,0.09682447426042468
NGC 4486,outer,stpsf_field_1024_768,0.4518196854326436,0.02730486989943549,0.09389304259917003
NGC 4486,outer,stpsf_field_1024_768,0.4607666098966564,0.024913091199355607,0.08766067803905332
NGC 4486,outer,stpsf_field_1024_768,0.4697135343606691,0.022856878123884202,0.08513323369550256
NGC 4486,outer,stpsf_field_1024_768,0.4786604588246819,0.021069667308721167,0.0825799059016931
NGC 4486,outer,stpsf_field_1024_768,0.4876073832886946,0.01957315836453594,0.08628034932010269
NGC 4486,outer,stpsf_field_1024_768,0.49655430775270737,0.01821931096145245,0.08062673452223545
NGC 4486,outer,stpsf_field_1024_768,0.50550123221672,0.013882175375559637,0.07301847325624582
NGC 4486,outer,stpsf_field_1024_768,0.5144481566807328,0.010798906304644581,0.06954338780030514
NGC 4486,outer,stpsf_field_1024_768,0.5233950811447456,0.008616139458644805,0.06866615011829619
NGC 4486,outer,stpsf_field_1024_768,0.5323420056087583,0.006908591646026597,0.06576239467348055
NGC 4486,outer,stpsf_field_1024_768,0.541288930072771,0.00556366680146268,0.06404699806272957
NGC 4486,outer,stpsf_field_1024_768,0.5502358545367838,0.004507075543972217,0.0632223380371792
NGC 4486,outer,stpsf_field_1024_768,0.5591827790007966,0.0036569480212007522,0.0629486663052381
NGC 4486,outer,stpsf_field_1024_768,0.5681297034648093,0.002977052525128653,0.06299993385417717
NGC 4486,outer,stpsf_field_1024_768,0.5770766279288221,0.0024354289493957967,0.06079262080533016
NGC 4486,outer,stpsf_field_1024_768,0.5860235523928348,0.0020068500208259266,0.05965167135739054
NGC 4486,outer,stpsf_field_1024_768,0.5949704768568476,0.001690508562568956,0.05940643011146672
NGC 4486,outer,stpsf_field_1024_768,0.6039174013208604,0.0014818050033637976,0.05779506329059258
NGC 4486,outer,stpsf_field_1024_768,0.612864325784873,0.0013368352401759924,0.058185247452465706
NGC 4486,outer,stpsf_field_1024_768,0.6218112502488857,0.001243729375241086,0.05689772099850798
NGC 4486,outer,stpsf_field_1024_768,0.6307581747128985,0.0011833291095126295,0.05775787818550277
NGC 4486,outer,stpsf_field_1024_768,0.6397050991769113,0.0011523158740034199,0.058263611174005095
NGC 4486,outer,stpsf_field_1024_768,0.648652023640924,0.0011266488104314401,0.05566286831435093
NGC 4486,outer,stpsf_field_1024_768,0.6575989481049367,0.0011267560278556568,0.05498567434318351
NGC 4486,outer,stpsf_field_1024_768,0.6665458725689495,0.001122249006215358,0.05635511994678879
NGC 4486,outer,stpsf_field_1024_768,0.6754927970329623,0.0011245527302553029,0.05540162864427406
NGC 4486,outer,stpsf_field_1024_768,0.6844397214969751,0.001113776294315019,0.0587900907898369
NGC 4486,outer,stpsf_field_1024_768,0.6933866459609878,0.0011246138665971328,0.05918607869145077
NGC 4486,outer,stpsf_field_1024_768,0.7023335704250004,0.0011181306710700055,0.056906397323137896
