galaxy,ring,variant,noise_model,psf_id,k,observed,predicted,residual,residual_sigma
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.11188398436496007,0.35256595995286005,0.37153743343337486,-0.01897147348051481,-5.59413670575937
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.12083470311415687,0.3160437001473708,0.3411531789311263,-0.025109478783755468,-8.628786646859412
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.12978542186335368,0.2883874041756699,0.30916641327048233,-0.02077900909481245,-8.0632673744732
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.13873614061255046,0.2738657077785205,0.27321952907024444,0.0006461787082760462,0.26856688857225
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.1476868593617473,0.24572636941262346,0.23585760490009972,0.009868764512523748,4.758188747360868
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.1566375781109441,0.2202800417491614,0.21879242903655965,0.0014876127126017546,0.8249494493802485
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.1655882968601409,0.19440311042158187,0.19039785572107748,0.00400525470050439,2.588037962697774
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.1745390156093377,0.17509715831075476,0.1666515767276014,0.008445581583153366,6.155391844251584
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.1834897343585345,0.15998763970684762,0.14435781288771177,0.015629826819135856,12.993321424482465
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.1924404531077313,0.1401759885759931,0.1393171585586615,0.0008588300173315855,0.8396236864895321
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.20139117185692812,0.1254483918096733,0.12907549428432707,-0.0036271024746537817,-4.028964634021924
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.2103418906061249,0.11141045238599905,0.10750472713467141,0.003905725251327638,4.908278083367299
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.21929260935532174,0.09834619420482137,0.09889120447710398,-0.0005450102722826117,-0.8020181903575805
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.22824332810451853,0.08864190004734723,0.09594501789328144,-0.007303117845934209,-12.099420573890892
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.23719404685371534,0.0796169946912349,0.08760787272326231,-0.007990878032027415,-15.29646388588938
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_1280,0.24614476560291212,0.06937350741527544,0.065556351337417,0.003817156077858444,8.574735368304854
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.04027823437138563,0.7573999581840923,0.6448646871357471,0.11253527104834526,9.417990338687842
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.049228953120582425,0.70626653764123,0.5961213670820915,0.11014517055913853,11.229215796864999
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.05817967186977923,0.6287075759133837,0.5533720320636224,0.07533554384976127,8.883333835925855
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.06713039061897604,0.5798483175289921,0.5183072723457208,0.0615410451832713,8.506064190369349
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.07608110936817285,0.5330505451924673,0.48062344798027534,0.052427097212191964,8.371737705968613
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.08503182811736965,0.4774339691323011,0.44562658771539954,0.03180738141690154,6.10228741349851
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.09398254686656646,0.4293701241386106,0.4138409724487012,0.01552915168990937,3.440089438365605
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.10293326561576326,0.3967207802893967,0.3799295691530939,0.01679121113630283,4.204198734348597
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.11188398436496007,0.35256595995286005,0.3479283157120699,0.004637644240790162,1.36750663580791
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.12083470311415687,0.3160437001473708,0.3217411080783898,-0.005697407931018972,-1.9578947814995071
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.12978542186335368,0.2883874041756699,0.29486438665402004,-0.006476982478350157,-2.5133846019516732
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.13873614061255046,0.2738657077785205,0.26974459209660323,0.004121115681917253,1.7128314535334435
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.1476868593617473,0.24572636941262346,0.24846175687339822,-0.0027353874607747575,-1.318857068583756
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.1566375781109441,0.2202800417491614,0.2264196548650111,-0.006139613115849679,-3.404696945934106
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.1655882968601409,0.19440311042158187,0.20516593323046867,-0.010762822808886796,-6.954512533667517
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.1745390156093377,0.17509715831075476,0.18375455483906922,-0.00865739652831446,-6.309768896097951
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.1834897343585345,0.15998763970684762,0.16632357158545702,-0.0063359318786093966,-5.267160050782219
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.1924404531077313,0.1401759885759931,0.1487157094858707,-0.008539720909877618,-8.348743997352464
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.20139117185692812,0.1254483918096733,0.13163490874529088,-0.006186516935617586,-6.871947543682271
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.2103418906061249,0.11141045238599905,0.1153686990174234,-0.003958246631424356,-4.974281071864581
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.21929260935532174,0.09834619420482137,0.10100364508487043,-0.002657450880049067,-3.910612430945022
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.22824332810451853,0.08864190004734723,0.08794683163379279,0.0006950684135544477,1.1515526985374283
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.23719404685371534,0.0796169946912349,0.07626294520341968,0.0033540494878152166,6.420458009272643
NGC 4486,inner,winsor_4.0,constant,stpsf_field_1024_768,0.24614476560291212,0.06937350741527544,0.06508258392263559,0.004290923492639848,9.638991092989714
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.04027823437138563,0.7573999581840923,0.8001843836792216,-0.042784425495129286,-3.580595685297035
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.049228953120582425,0.70626653764123,0.5885268295015441,0.11773970813968593,12.003473087824291
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.05817967186977923,0.6287075759133837,0.5701922645011773,0.05851531141220634,6.899944159485061
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.06713039061897604,0.5798483175289921,0.5715140216450217,0.008334295883970388,1.1519475426435195
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.07608110936817285,0.5330505451924673,0.5070207594107993,0.026029785781668036,4.156524978384646
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.08503182811736965,0.4774339691323011,0.4683740785048217,0.009059890627479361,1.738151777384698
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.09398254686656646,0.4293701241386106,0.40518856812457893,0.024181556014031658,5.356810024669292
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.10293326561576326,0.3967207802893967,0.39078348909071403,0.005937291198682693,1.486584376810891
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.11188398436496007,0.35256595995286005,0.3734064453748791,-0.02084048542201905,-6.145254061836644
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.12083470311415687,0.3160437001473708,0.3395153654759291,-0.023471665328558267,-8.065957645351219
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.12978542186335368,0.2883874041756699,0.3108284558701457,-0.0224410516944758,-8.70822083725386
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.13873614061255046,0.2738657077785205,0.2761630411051521,-0.002297333326631623,-0.9548251213551526
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.1476868593617473,0.24572636941262346,0.23567286951135918,0.010053499901264279,4.847258239983683
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.1566375781109441,0.2202800417491614,0.22003297162528807,0.00024707012387334415,0.13701171072352172
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.1655882968601409,0.19440311042158187,0.18963776087255607,0.004765349549025799,3.079181340664896
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.1745390156093377,0.17509715831075476,0.16808148365795494,0.007015674652799814,5.113233010016421
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.1834897343585345,0.15998763970684762,0.14379687712186429,0.016190762584983337,13.459636169263975
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.1924404531077313,0.1401759885759931,0.13753768583521175,0.002638302740781334,2.579301408412465
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.20139117185692812,0.1254483918096733,0.12857270829623463,-0.003124316486561335,-3.4704728410103143
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.2103418906061249,0.11141045238599905,0.10732235550582467,0.004088096880174377,5.137462322220805
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.21929260935532174,0.09834619420482137,0.09862072369599734,-0.0002745294911759705,-0.4039880657489102
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.22824332810451853,0.08864190004734723,0.09493364763155543,-0.006291747584208196,-10.423835651026515
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.23719404685371534,0.0796169946912349,0.0869622771441669,-0.007345282452932006,-14.06063855844195
NGC 4486,inner,winsor_4.0,N(k),stpsf_field_1024_768,0.24614476560291212,0.06937350741527544,0.0665822425922426,0.002791264823032838,6.270206591550447
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.04026116008805736,0.7609588349969,0.6344309091229132,0.12652792587398676,18.509516173164613
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.0492080845520701,0.6855704022775396,0.5897014547008869,0.09586894757665276,17.382995968604703
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.058155009016082844,0.6424421933078743,0.548797736324414,0.09364445698346036,19.61298419761842
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.06710193348009559,0.5890160200214413,0.5134175437522958,0.07559847626914551,18.528217834316184
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.07604885794410833,0.5262992313635843,0.4785652700948798,0.04773396126870444,13.981645698223119
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.08499578240812108,0.4908433293271013,0.44433983163327095,0.04650349769383033,15.328691358284729
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.09394270687213382,0.43200707533249066,0.41195830908086073,0.020048766251629935,7.896664838465423
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.10288963133614656,0.3955781505496395,0.37967564779635915,0.015902502753280368,7.29779212622091
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.1118365558001593,0.35216658958124425,0.3482358556825386,0.0039307338987056295,2.0622893078149342
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.12078348026417207,0.3219058648936867,0.3204458667813791,0.0014599981123076256,0.8917601182392796
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.1297304047281848,0.2935300861656104,0.2950612665982374,-0.0015311804326270106,-1.0585257194873394
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.13867732919219755,0.26130078595359696,0.2722209029261563,-0.010920116972559346,-8.703197674032177
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.1476242536562103,0.23843539594689006,0.2491255102186699,-0.01069011427177985,-9.6097230132902
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.15657117812022303,0.2168437035586574,0.2278096422926451,-0.010965938733987712,-11.177587986445598
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.16551810258423577,0.19652598791163953,0.20711771652373118,-0.01059172861209165,-12.203013088900427
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.17446502704824854,0.17826351803009377,0.1864573240104221,-0.008193805980328317,-10.838840228741132
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.18341195151226128,0.15890403367189734,0.1679396528886118,-0.009035619216714447,-13.545200576559884
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.19235887597627402,0.14346396338088915,0.15055752016996127,-0.007093556789072114,-12.219119706104346
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.20130580044028676,0.13036988006153158,0.13338172184375738,-0.0030118417822257992,-5.739831054680637
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.2102527249042995,0.11557971118835003,0.11833405562809823,-0.002754344439748202,-6.1404730513104075
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.21919964936831227,0.10370866410406983,0.10397091142513576,-0.00026224732106593096,-0.6589022037453937
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.228146573832325,0.09149812452913988,0.09106567255812648,0.00043245197101340893,1.256384066711035
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.23709349829633775,0.08247960770280793,0.07933538859681608,0.003144219105991858,10.401565611897702
NGC 4486,outer,raw,constant,stpsf_O2024062601-NRCA3_FP1-1,0.24604042276035049,0.07300214630283605,0.06922357459933934,0.0037785717034967137,14.27534794600791
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.04026116008805736,0.7609588349969,0.7893331199484324,-0.02837428495153238,-4.150817162176734
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.0492080845520701,0.6855704022775396,0.5926574310237857,0.09291297125375397,16.84701715791466
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.058155009016082844,0.6424421933078743,0.5674460175974465,0.07499617571042783,15.707270419115442
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.06710193348009559,0.5890160200214413,0.5703060931942594,0.018709926827181866,4.585563321196556
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.07604885794410833,0.5262992313635843,0.4962517598497349,0.030047471513849344,8.801136332876062
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.08499578240812108,0.4908433293271013,0.46481750290238755,0.02602582642471374,8.578749564931238
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.09394270687213382,0.43200707533249066,0.407503492976931,0.02450358235555966,9.651295983754547
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.10288963133614656,0.3955781505496395,0.3893027288640094,0.0062754216856301115,2.8798437375940984
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.1118365558001593,0.35216658958124425,0.37380550443511135,-0.021638914853867097,-11.3530205518473
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.12078348026417207,0.3219058648936867,0.33735859464795864,-0.015452729754271921,-9.438456116226574
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.1297304047281848,0.2935300861656104,0.30903058865276456,-0.015500502487154177,-10.715706782824995
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.13867732919219755,0.26130078595359696,0.2760167464053007,-0.014715960451703758,-11.728437808519235
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.1476242536562103,0.23843539594689006,0.23630860897635597,0.002126786970534089,1.911844268031794
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.15657117812022303,0.2168437035586574,0.2198918231542133,-0.003048119595555898,-3.1069501480011823
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.16551810258423577,0.19652598791163953,0.18946937338717912,0.007056614524460408,8.130113842513746
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.17446502704824854,0.17826351803009377,0.17208233981810406,0.006181178211989713,8.176518119415832
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.18341195151226128,0.15890403367189734,0.1482756842704102,0.01062834940148713,15.932845440697045
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.19235887597627402,0.14346396338088915,0.14255697222190988,0.0009069911589792701,1.5623521279225148
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.20130580044028676,0.13036988006153158,0.1337782844494435,-0.0034084043879119286,-6.495582028279311
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.2102527249042995,0.11557971118835003,0.1096690132579366,0.005910697930413433,13.177175966945468
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.21919964936831227,0.10370866410406983,0.10265864463886659,0.0010500194652032363,2.6381971674137072
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.228146573832325,0.09149812452913988,0.09786413676637545,-0.006366012237235569,-18.494900889472977
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.23709349829633775,0.08247960770280793,0.08967529941305591,-0.007195691710247976,-23.804466840271953
NGC 4486,outer,raw,N(k),stpsf_O2024062601-NRCA3_FP1-1,0.24604042276035049,0.07300214630283605,0.06963367302564968,0.003368473277186368,12.726006505094437
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.04026116008805736,0.7609588349969,0.6341874603869646,0.12677137460993537,18.545129799834392
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.0492080845520701,0.6855704022775396,0.5871240546491435,0.0984463476283961,17.850331178195
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.058155009016082844,0.6424421933078743,0.5501293905956024,0.09231280271227194,19.3340812596461
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.06710193348009559,0.5890160200214413,0.5142084201435358,0.07480759987790542,18.334384164908023
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.07604885794410833,0.5262992313635843,0.4794072083780756,0.04689202298550865,13.735035476432632
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.08499578240812108,0.4908433293271013,0.4442016973466275,0.046641631980473774,15.374223801024732
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.09394270687213382,0.43200707533249066,0.4115129637226572,0.020494111609833443,8.072074286955228
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.10288963133614656,0.3955781505496395,0.377939968630836,0.01763818191880351,8.094309878446268
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.1118365558001593,0.35216658958124425,0.34961155014733825,0.0025550394339060034,1.3405207885797112
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.12078348026417207,0.3219058648936867,0.32033876766109015,0.0015670972325965704,0.9571757673192893
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.1297304047281848,0.2935300861656104,0.29557151351767186,-0.0020414273520614756,-1.4112663083831314
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.13867732919219755,0.26130078595359696,0.2726200643782859,-0.011319278424688939,-9.021324396526742
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.1476242536562103,0.23843539594689006,0.2489982502467102,-0.010562854299820151,-9.4953245092031
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.15657117812022303,0.2168437035586574,0.22711743347267746,-0.010273729914020063,-10.472019117434739
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.16551810258423577,0.19652598791163953,0.2071829710002792,-0.01065698308863966,-12.278194512121152
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.17446502704824854,0.17826351803009377,0.18651181011918075,-0.008248292089086978,-10.910914943341254
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.18341195151226128,0.15890403367189734,0.16808597184735183,-0.009181938175454485,-13.764545769927592
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.19235887597627402,0.14346396338088915,0.1498799834144332,-0.006416020033544051,-11.05201793089379
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.20130580044028676,0.13036988006153158,0.13370221424269002,-0.0033323341811584417,-6.350610888813624
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.2102527249042995,0.11557971118835003,0.11825940233948745,-0.00267969115113742,-5.9740427021170035
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.21919964936831227,0.10370866410406983,0.10431429130376971,-0.0006056271996998791,-1.5216517557107019
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.228146573832325,0.09149812452913988,0.09120702155731394,0.0002911029718259406,0.8457289134728045
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.23709349829633775,0.08247960770280793,0.07923175928488879,0.0032478484179191414,10.744387486261772
NGC 4486,outer,raw,constant,stpsf_field_1280_1024,0.24604042276035049,0.07300214630283605,0.06914141748940963,0.0038607288134264173,14.585735421095283
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.04026116008805736,0.7609588349969,0.790518240861929,-0.02955940586502903,-4.324186120562796
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.0492080845520701,0.6855704022775396,0.5956702800559294,0.08990012222161026,16.3007261648077
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.058155009016082844,0.6424421933078743,0.5661253434405497,0.07631684986732468,15.983873671500108
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.06710193348009559,0.5890160200214413,0.5697879235044155,0.019228096517025728,4.712560072485385
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.07604885794410833,0.5262992313635843,0.4954639347754477,0.03083529658813655,9.03189637809531
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.08499578240812108,0.4908433293271013,0.4651423168569636,0.025701012470137674,8.47168293326966
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.09394270687213382,0.43200707533249066,0.40803771436804515,0.02396936096444552,9.440880678282863
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.10288963133614656,0.3955781505496395,0.39135883556453255,0.00421931498510697,1.936279097326855
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.1118365558001593,0.35216658958124425,0.37243066727780705,-0.0202640776965628,-10.63170182548198
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.12078348026417207,0.3219058648936867,0.33760462920085793,-0.01569876430717121,-9.588732887227076
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.1297304047281848,0.2935300861656104,0.3085600478902486,-0.015029961724638219,-10.390415596641416
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.13867732919219755,0.26130078595359696,0.27561361055301864,-0.01431282459942168,-11.407143538437982
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.1476242536562103,0.23843539594689006,0.23640742432984208,0.0020279716170479856,1.8230156407299725
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.15657117812022303,0.2168437035586574,0.22064888748636913,-0.0038051839277117305,-3.8786262798259923
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.16551810258423577,0.19652598791163953,0.1893173447657403,0.007208643145899224,8.305270072931831
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.17446502704824854,0.17826351803009377,0.17195537727063548,0.006308140759458292,8.34446531884302
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.18341195151226128,0.15890403367189734,0.14801376655277,0.010890267119127356,16.32548350289304
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.19235887597627402,0.14346396338088915,0.14328138283625824,0.00018258054463091145,0.3145070374692328
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.20130580044028676,0.13036988006153158,0.13341788895378148,-0.003048008892249904,-5.808756687660265
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.2102527249042995,0.11557971118835003,0.1097036842994952,0.0058760268888548295,13.099881132908322
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.21919964936831227,0.10370866410406983,0.10225753882229899,0.0014511252817708403,3.645984417240544
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.228146573832325,0.09149812452913988,0.09773060864408767,-0.006232484114947784,-18.106967392703197
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.23709349829633775,0.08247960770280793,0.08983411317428608,-0.0073545054714781455,-24.32984745206197
NGC 4486,outer,raw,N(k),stpsf_field_1280_1024,0.24604042276035049,0.07300214630283605,0.0697142964245395,0.003287849878296556,12.421413351370035
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.04026116008805736,0.7609588349969,0.631179746546852,0.12977908845004793,18.985122217186266
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.0492080845520701,0.6855704022775396,0.58922668807979,0.09634371419774967,17.46908084247856
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.058155009016082844,0.6424421933078743,0.5510266637892984,0.0914155295185759,19.146155507970107
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.06710193348009559,0.5890160200214413,0.5114998966686193,0.07751612335282199,18.998208562293335
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.07604885794410833,0.5262992313635843,0.4773418063561078,0.04895742500747646,14.340007670820373
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.08499578240812108,0.4908433293271013,0.44260415318380464,0.04823917614329665,15.900813468846428
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.09394270687213382,0.43200707533249066,0.4103755697152588,0.021631505617231872,8.52006291393492
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.10288963133614656,0.3955781505496395,0.3801112330705303,0.015466917479109221,7.097898384118696
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.1118365558001593,0.35216658958124425,0.34886449182827545,0.0033020977529688023,1.7324705932268119
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.12078348026417207,0.3219058648936867,0.3205615897698687,0.0013442751238180173,0.8210770502075094
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.1297304047281848,0.2935300861656104,0.2953608618846736,-0.0018307757190632046,-1.2656399885652143
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.13867732919219755,0.26130078595359696,0.2718736076334808,-0.010572821679883826,-8.426407636799864
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.1476242536562103,0.23843539594689006,0.2495035333380609,-0.011068137391170851,-9.949541407894005
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.15657117812022303,0.2168437035586574,0.2278761709173867,-0.011032467358729314,-11.245400653897558
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.16551810258423577,0.19652598791163953,0.20685538622432764,-0.010329398312688115,-11.900775352787933
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.17446502704824854,0.17826351803009377,0.18726984134705282,-0.009006323316959053,-11.913645467718727
NGC 4486,outer,raw,constant,stpsf_field_768_1024,0.18341195151226128,0.15890403367189734,0.16807943711068668,-0.009175403438789337,-13.75474961576024
