galaxy,ring,branch,requested_kmin,effective_kmin,kmax,psf_id,n_fit,P0,P1,P0_sigma_formal,Pr,P_fluctuation,mbar,mbar_sigma_formal,chi2,chi2_reduced,aicc,condition_number
NGC 1399,outer,no_winsor,0.03,0.03,0.25,stpsf_field_768_1024,25,0.8520025438281835,-0.05157959270271626,0.009800847574840042,0.0030503352542893,0.8489522085738942,28.1773017217822,0.012534433554504997,769.1095621093834,33.43954617866884,773.6550166548379,20.586172652676964
NGC 1399,outer,no_winsor,0.03,0.03,0.25,stpsf_field_1024_1280,25,0.8560756015946729,-0.04940819093600903,0.008406960462126137,0.0030503352542893,0.8530252663403836,28.17210509046529,0.01070043491778382,560.9885785019214,24.390807760953106,565.5340330473759,20.65646914514899
NGC 1399,outer,no_winsor,0.03,0.03,0.25,stpsf_field_1024_768,25,0.8529632981716302,-0.052434372245061645,0.009825657125169177,0.0030503352542893,0.8499129629173409,28.176073695093244,0.012551957837797315,771.2613118933484,33.533100517102106,775.8067664388029,20.61454322414554
NGC 1399,outer,no_winsor,0.04,0.04,0.25,stpsf_R2023101202-NRCA3_FP1-1,24,0.8548755268521799,-0.051154998347944396,0.009388361625801601,0.0030503352542893,0.8518251915978906,28.1736336290013,0.011966403695309465,652.5015419394201,29.65916099724637,657.0729705108487,20.929124902853673
NGC 1399,outer,no_winsor,0.04,0.04,0.25,stpsf_field_1280_1024,24,0.8525115315572322,-0.05105164639672328,0.009342081763875947,0.0030503352542893,0.8494611963029429,28.17665096570578,0.011940552956386598,649.6799714012118,29.53090779096417,654.2513999726403,20.872922631896557
NGC 1399,outer,no_winsor,0.04,0.04,0.25,stpsf_field_768_1024,24,0.8511684384057485,-0.051458402486050485,0.010089265815599378,0.0030503352542893,0.8481181031514592,28.178368994625746,0.012915985562294448,759.8121635823188,34.536916526469035,764.3835921537474,20.849079735339668
NGC 1399,outer,no_winsor,0.04,0.04,0.25,stpsf_field_1024_1280,24,0.8554422631708803,-0.04931818816688759,0.008668615158314746,0.0030503352542893,0.852391927916591,28.172911507206603,0.0110416687608736,555.7718253726264,25.262355698755744,560.3432539440549,20.92522811035663
NGC 1399,outer,no_winsor,0.04,0.04,0.25,stpsf_field_1024_768,24,0.8520847241353177,-0.052305993335655256,0.01010755186481742,0.0030503352542893,0.8490343888810283,28.177196625387474,0.012925430518269124,760.9262489110388,34.587556768683584,765.4976774824673,20.87670282020298
NGC 1399,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_R2023101202-NRCA3_FP1-1,27,0.8552389846337585,-0.0514354791287657,0.008846756904641461,0.0030503352542893,0.8521886493794691,28.173170464596346,0.011271265198213289,699.6984093276508,27.98793637310603,704.1984093276508,20.37532000626657
NGC 1399,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1280_1024,27,0.8531685721226435,-0.0513747802174686,0.00887861108984222,0.0030503352542893,0.8501182368683542,28.175811495950523,0.011339398556746308,708.1479720119767,28.325918880479065,712.6479720119767,20.328064820327562
NGC 1399,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_768_1024,27,0.851791567752379,-0.051777031238340716,0.00952797603932006,0.0030503352542893,0.8487412324980896,28.177571575407683,0.01218848354228041,817.8170332211307,32.71268132884523,822.3170332211307,20.303780507830513
NGC 1399,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1024_1280,27,0.8556029793254529,-0.04956913909590331,0.008182590583428066,0.0030503352542893,0.8525526440711636,28.172706813926727,0.010420629044931125,598.3055927989438,23.932223711957754,602.8055927989438,20.366739192110057
NGC 1399,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1024_768,27,0.8526619027735992,-0.052618402862255005,0.009534033228912183,0.0030503352542893,0.8496115675193099,28.176458786209214,0.012183738369077397,817.1883391018696,32.68753356407478,821.6883391018696,20.329506734229742
NGC 1399,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_R2023101202-NRCA3_FP1-1,25,0.8535206740542877,-0.05118592287150611,0.009115556667722548,0.0030503352542893,0.8504703387999983,28.175361898880563,0.011637195854044003,663.6692393197596,28.85518431825042,668.2146938652141,20.673619420257424
NGC 1399,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1280_1024,25,0.8513195168391369,-0.05110572647309184,0.009098813911832952,0.0030503352542893,0.8482691815848475,28.178175605619828,0.011645963214149666,664.6547042618507,28.898030620080466,669.2001588073052,20.622112445129837
NGC 1399,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_768_1024,25,0.8499431063237205,-0.05150675782290927,0.009807673352028881,0.0030503352542893,0.8468927710694312,28.179938763476546,0.012573665057138946,774.4181037266509,33.670352335941345,778.9635582721054,20.597564383469983
NGC 1399,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1024_1280,25,0.8540124290392657,-0.04934160112702095,0.008414857224902794,0.0030503352542893,0.8509620937849763,28.174734290994756,0.010736453731223516,565.1290623608852,24.570828798299356,569.6745169063397,20.6680103839702
NGC 1399,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1024_768,25,0.8509021570817668,-0.052359559204601225,0.0098304656832851,0.0030503352542893,0.8478518218274774,28.178709933780638,0.01258862955435958,776.2631803812568,33.75057306005464,780.8086349267113,20.62595235114662
NGC 1399,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_R2023101202-NRCA3_FP1-1,24,0.8528086938163333,-0.051083173661338015,0.00939472350081001,0.0030503352542893,0.849758358562044,28.176271215101142,0.012003637664455778,656.9864382952112,29.8630199225096,661.5578668666398,20.940620484630628
