galaxy,ring,variant,k,Pk,Pk_error,Pk_count,E_median,E_mad,N_windowed
NGC 1380,outer,winsor_3.5,0.6040449269797368,0.0005278690597608747,2.4672181815203836e-06,45458,0.0012655568674608245,1.2741900419421785e-05,0.0778448968930398
NGC 1380,outer,winsor_3.5,0.6129937407127699,0.0005324545065282038,2.6646285277018656e-06,40934,0.0011201151780875845,8.262325194018516e-06,0.07474076845059907
NGC 1380,outer,winsor_3.5,0.621942554445803,0.0005333466953721167,2.756652562031198e-06,36586,0.0010316708522701032,2.0573303711927914e-06,0.07375728011249771
NGC 1380,outer,winsor_3.5,0.6308913681788362,0.0005272614097558339,2.9232087643076447e-06,32436,0.0009737700672807255,5.272413089415103e-06,0.0725567340612612
NGC 1380,outer,winsor_3.5,0.6398401819118693,0.0005509186799369748,3.242573450979478e-06,28344,0.0009432292425632775,3.903277801121363e-06,0.07422483792492324
NGC 1380,outer,winsor_3.5,0.6487889956449024,0.0005429315927702428,3.470090202790185e-06,24326,0.0009277274147044342,6.167323180350169e-07,0.06991743184578825
NGC 1380,outer,winsor_3.5,0.6577378093779356,0.0005555935474713276,3.922926959088122e-06,20376,0.0009189678918924744,1.9356284782507996e-06,0.06901478322742419
NGC 1380,outer,winsor_3.5,0.6666866231109687,0.0005544453406887141,4.335352025377129e-06,16520,0.0009165188449628747,1.1493398052116547e-06,0.07252004457233852
NGC 1380,outer,winsor_3.5,0.6756354368440018,0.0005580372800053585,5.0413755502572254e-06,12826,0.0009150756371472421,6.645312526928177e-06,0.06847856533852495
NGC 1380,outer,winsor_3.5,0.684584250577035,0.0005544561569373113,5.878927619361121e-06,9106,0.0009178969156388766,7.94502735430917e-06,0.06373158934249731
NGC 1380,outer,winsor_3.5,0.6935330643100681,0.000564950434270251,7.662520150972318e-06,5454,0.0009167028731623193,3.9221580763592685e-06,0.06523755471949781
NGC 1380,outer,winsor_3.5,0.7024818780431012,0.0005326383655258484,1.3007610148802104e-05,1806,0.0009089332600684969,8.786093708393945e-06,0.06590129198451417
NGC 1380,outer,winsor_4.0,0.004474406866516569,8.554895555661496,1.312912666282302,1389,0.9142751194807682,0.0008850703400415504,17.372791566947843
NGC 1380,outer,winsor_4.0,0.013423220599549706,0.7964341872434335,0.012477402272233797,4188,0.8188529695227412,0.0016503951331141725,8.426136569208392
NGC 1380,outer,winsor_4.0,0.022372034332582842,0.6529016183181149,0.007621032875925142,6972,0.744410404783652,0.0036039955303195383,4.188058374972115
NGC 1380,outer,winsor_4.0,0.03132084806561598,0.5893697270613117,0.005992737377844015,9748,0.6849795393212134,0.0011735777751306902,3.2121831781424466
NGC 1380,outer,winsor_4.0,0.04026966179864912,0.5454865811091553,0.00489247210165904,12540,0.6366925428578927,0.0015874343539864846,2.776923347255595
NGC 1380,outer,winsor_4.0,0.04921847553168225,0.49678633548255885,0.004046958940082969,15332,0.5953254493453097,0.0028262861753540823,2.4636221044312374
NGC 1380,outer,winsor_4.0,0.0581672892647154,0.4553351741212353,0.0033553815132321705,18120,0.5612195748212985,0.0006919381756273278,2.156561933574925
NGC 1380,outer,winsor_4.0,0.06711610299774853,0.4241260075019299,0.002994717896714513,20900,0.5311219939593524,0.0009874609048262954,1.9735515257168812
NGC 1380,outer,winsor_4.0,0.07606491673078167,0.395064715513848,0.002548509204664614,23692,0.502085503791373,0.0021905554468313344,1.8223441371804194
NGC 1380,outer,winsor_4.0,0.0850137304638148,0.3615886765458596,0.0022256796038916016,26446,0.47163081024129905,0.0010299518176547819,1.6138328612650599
NGC 1380,outer,winsor_4.0,0.09396254419684794,0.3291396601757342,0.00191742747403631,29296,0.44214815970873056,0.001087629023089114,1.4551964745530244
NGC 1380,outer,winsor_4.0,0.10291135792988108,0.3051885726440585,0.0017071827278511238,32056,0.41549790914465395,0.0012348616279016617,1.370750856538862
NGC 1380,outer,winsor_4.0,0.11186017166291422,0.27289606982244413,0.0014372944062871205,34844,0.38948531573464995,0.0008094166157476394,1.272035298320372
NGC 1380,outer,winsor_4.0,0.12080898539594737,0.2552263864355596,0.0013281153880248496,37592,0.3646395875008525,0.0012287076698073696,1.2364126860704832
NGC 1380,outer,winsor_4.0,0.1297577991289805,0.2337823513435202,0.0011646115782563229,40444,0.34273084158902895,0.0017002751504729104,1.1330025291369004
NGC 1380,outer,winsor_4.0,0.13870661286201363,0.2118843697649961,0.0010167349453136462,43188,0.322249514973968,0.0007805345749503648,1.0370947245967488
NGC 1380,outer,winsor_4.0,0.14765542659504677,0.19175019816423616,0.0008990187087308748,45976,0.30258883465414466,0.0010465962219917192,0.9629052754032509
NGC 1380,outer,winsor_4.0,0.1566042403280799,0.17242932647063597,0.0007880642136408336,48772,0.28338764524891985,0.0015948587356025199,0.9323169336229146
NGC 1380,outer,winsor_4.0,0.16555305406111304,0.1548870402414187,0.0006778498171313453,51524,0.265777410127398,0.0012973561202556196,0.8894781032892523
NGC 1380,outer,winsor_4.0,0.17450186779414617,0.13840826757169972,0.0005921173005065607,54354,0.24757323370008455,0.000844866984016206,0.8389828758391679
NGC 1380,outer,winsor_4.0,0.1834506815271793,0.12647085114575118,0.000530479295034107,57196,0.23082845346035563,0.0007250537700878925,0.7518774076055101
NGC 1380,outer,winsor_4.0,0.19239949526021247,0.11280850192169897,0.00046103309616636265,59936,0.21553461248866151,0.0008402165673230247,0.7175842179836309
NGC 1380,outer,winsor_4.0,0.2013483089932456,0.10127268345121952,0.0004071411690447889,62664,0.2004436008430151,0.0012008397626515185,0.6701489867704329
NGC 1380,outer,winsor_4.0,0.21029712272627873,0.08987785801037707,0.0003533034790003133,65448,0.18681733001412357,0.0012236995288797878,0.6347631804640909
NGC 1380,outer,winsor_4.0,0.21924593645931187,0.080183184142301,0.0003049743652190282,68324,0.17482297773620936,0.001181687732866831,0.6186357894511683
NGC 1380,outer,winsor_4.0,0.228194750192345,0.07076209309200579,0.00026838651791759836,71056,0.1630919365874949,0.0005185870118024412,0.5704416831391628
NGC 1380,outer,winsor_4.0,0.23714356392537814,0.06445885397313267,0.0002385237207791275,73868,0.15302688410875157,0.0011054591252112242,0.5132484583098701
NGC 1380,outer,winsor_4.0,0.2460923776584113,0.05683712710325489,0.0002045965421433728,76628,0.14344676071059914,0.00043836683491865546,0.4923029555485656
NGC 1380,outer,winsor_4.0,0.25504119139144443,0.05154435543432749,0.00018419021927020462,79436,0.13568281330739126,0.00046281663850264264,0.46235981952230454
NGC 1380,outer,winsor_4.0,0.26399000512447757,0.045238634662366134,0.00015805470198286789,82242,0.12861384877373386,0.000299142170785803,0.4291253798651055
NGC 1380,outer,winsor_4.0,0.2729388188575107,0.041290310518657565,0.00014119547491327932,85020,0.12231253855529563,0.0007086846938877213,0.41033846059592355
NGC 1380,outer,winsor_4.0,0.28188763259054384,0.03742466129339652,0.00012626233303154015,87784,0.11667817323809354,0.0005986164083321048,0.387695558017709
NGC 1380,outer,winsor_4.0,0.29083644632357697,0.033511578606249794,0.00011100793346534184,90532,0.11161526710979341,0.0005418774119636704,0.37905474342323503
NGC 1380,outer,winsor_4.0,0.2997852600566101,0.030390571997029367,0.00010037327529371353,93368,0.10634050579748178,0.0005728115102548977,0.3483416841755258
NGC 1380,outer,winsor_4.0,0.30873407378964324,0.026740569494631303,8.643965858098824e-05,96192,0.10126728482615172,0.0007882024138603428,0.33523728804503833
NGC 1380,outer,winsor_4.0,0.31768288752267637,0.02420315676071858,7.728020628544466e-05,98900,0.0962652595793365,0.0003405727224485741,0.3182790506327711
NGC 1380,outer,winsor_4.0,0.3266317012557095,0.021367548959470274,6.822603783481703e-05,101744,0.09101746211855623,0.000653409883131219,0.2949942742534621
NGC 1380,outer,winsor_4.0,0.33558051498874264,0.018871460876743816,5.9423725173825845e-05,104448,0.08591701765133702,0.0003907877269283405,0.27629182366083016
NGC 1380,outer,winsor_4.0,0.3445293287217758,0.016571172625400893,5.152809702503945e-05,107344,0.08052688567811209,0.0006413835673894424,0.2719982513478119
NGC 1380,outer,winsor_4.0,0.3534781424548089,0.014148010217644998,4.3228451279160864e-05,110086,0.07518269179260628,0.00037605946855395094,0.25846034720945965
NGC 1380,outer,winsor_4.0,0.36242695618784204,0.012207148071795283,3.7040896143628065e-05,112888,0.06964767526846763,0.00045493439252376115,0.23606654527479262
NGC 1380,outer,winsor_4.0,0.37137576992087523,0.010410576834990967,3.117151572081997e-05,115612,0.06430372733294056,0.0003978910897675131,0.2302325048027553
NGC 1380,outer,winsor_4.0,0.38032458365390837,0.00886859779970564,2.644915653340872e-05,118492,0.05906542975324458,0.00043858423861074575,0.21813187050048607
NGC 1380,outer,winsor_4.0,0.3892733973869415,0.007350633077618766,2.159261277909298e-05,121236,0.05401474195963956,0.0003760828774470581,0.2091061442563352
NGC 1380,outer,winsor_4.0,0.39822221111997463,0.006198128370634454,1.7927263763881087e-05,124044,0.04910380691325985,0.00034426537057617013,0.20168178832923664
NGC 1380,outer,winsor_4.0,0.40717102485300777,0.005100940801784914,1.4677936444449384e-05,126732,0.0445240218145928,0.0002873633446784145,0.18889047416761404
NGC 1380,outer,winsor_4.0,0.4161198385860409,0.00421688009941346,1.2022813587431291e-05,129552,0.0402797641105932,0.00030992419944430016,0.17795956863240864
NGC 1380,outer,winsor_4.0,0.42506865231907404,0.003495793323533549,9.916712243439521e-06,132404,0.036240622333846534,0.00031267077510151615,0.1740168294026485
NGC 1380,outer,winsor_4.0,0.43401746605210717,0.002872424105297298,7.963866342862944e-06,135214,0.03279180375516383,0.00026738874670206267,0.16951181303443313
NGC 1380,outer,winsor_4.0,0.4429662797851403,0.0023468458448110377,6.528061848535691e-06,137970,0.02961368450355045,0.00019848283053775,0.1669379922377076
NGC 1380,outer,winsor_4.0,0.45191509351817344,0.0019302399852039692,5.285348939287154e-06,140772,0.026870645562054204,0.00015524569048027437,0.15628168043748192
NGC 1380,outer,winsor_4.0,0.4608639072512066,0.0015926018956549657,4.333528107163636e-06,143496,0.024444283204000126,0.00016920079291089335,0.1542544328066276
NGC 1380,outer,winsor_4.0,0.4698127209842397,0.0013138764727652625,3.4836702758620602e-06,146408,0.022296279385007563,0.00025035539376939454,0.14503684839393738
NGC 1380,outer,winsor_4.0,0.47876153471727284,0.0011336919546682353,2.980812142677831e-06,149092,0.020486617069568797,0.00028919281901912164,0.13860562656479533
NGC 1380,outer,winsor_4.0,0.487710348450306,0.0009870527477363231,2.5849502372123694e-06,151888,0.018974131127175466,0.0002628077504935389,0.1373050978293679
NGC 1380,outer,winsor_4.0,0.49665916218333916,0.0008607487140822285,2.2582153972086883e-06,153503,0.017605560114872694,0.00025812135774589984,0.13979244189601467
NGC 1380,outer,winsor_4.0,0.5056079759163723,0.0007553282946743869,2.128540002514187e-06,128512,0.013344040426555893,0.00013187942188754807,0.1256367522582823
NGC 1380,outer,winsor_4.0,0.5145567896494054,0.0006781667934533982,2.045862712298061e-06,111760,0.010338711117179501,0.00012908145034662714,0.1173768433960509
NGC 1380,outer,winsor_4.0,0.5235056033824386,0.0006225768428772768,1.9861885636436873e-06,100682,0.008236779574899064,7.37778997563651e-05,0.11231659852475481
NGC 1380,outer,winsor_4.0,0.5324544171154717,0.000583655954259887,1.9425719802050343e-06,91754,0.006586349389753964,2.553241863141857e-05,0.10867708523421564
NGC 1380,outer,winsor_4.0,0.5414032308485048,0.0005570905039643314,1.923425549561355e-06,84134,0.0052924977402718084,4.973215779465493e-05,0.10233523556451118
NGC 1380,outer,winsor_4.0,0.550352044581538,0.0005316432731999521,1.934419481316237e-06,77420,0.004255522553276561,3.4286805193194194e-05,0.09643182874480498
NGC 1380,outer,winsor_4.0,0.5593008583145711,0.0005320308640914348,2.00115830328333e-06,71118,0.0034172378297822816,2.330331382230484e-05,0.09198724471974258
NGC 1380,outer,winsor_4.0,0.5682496720476042,0.0005233456083557524,2.044406957416153e-06,65434,0.002741590576175536,2.0239917918686496e-05,0.08967942997701087
NGC 1380,outer,winsor_4.0,0.5771984857806374,0.0005111592596618442,2.0968932133719318e-06,60000,0.0022045299663545725,2.7425747367080995e-05,0.08870631668468436
NGC 1380,outer,winsor_4.0,0.5861472995136705,0.0005171257766690633,2.195918254222432e-06,54948,0.001781950459566933,1.874716529955042e-05,0.08247035540440582
NGC 1380,outer,winsor_4.0,0.5950961132467036,0.000524731354567384,2.362926118598976e-06,50114,0.0014768480615216268,1.9726753756948012e-05,0.07922555357537991
NGC 1380,outer,winsor_4.0,0.6040449269797368,0.0005209395705381734,2.4360758108886206e-06,45458,0.0012655568674608245,1.2741900419421785e-05,0.0778448968930398
NGC 1380,outer,winsor_4.0,0.6129937407127699,0.0005246842642972241,2.6173013113233105e-06,40934,0.0011201151780875845,8.262325194018516e-06,0.07474076845059907
NGC 1380,outer,winsor_4.0,0.621942554445803,0.000524988283665609,2.719285379638752e-06,36586,0.0010316708522701032,2.0573303711927914e-06,0.07375728011249771
NGC 1380,outer,winsor_4.0,0.6308913681788362,0.0005214416483021419,2.8880530277232906e-06,32436,0.0009737700672807255,5.272413089415103e-06,0.0725567340612612
NGC 1380,outer,winsor_4.0,0.6398401819118693,0.0005431566665942329,3.1922929645214096e-06,28344,0.0009432292425632775,3.903277801121363e-06,0.07422483792492324
NGC 1380,outer,winsor_4.0,0.6487889956449024,0.00053596668547134,3.4264546735205834e-06,24326,0.0009277274147044342,6.167323180350169e-07,0.06991743184578825
NGC 1380,outer,winsor_4.0,0.6577378093779356,0.0005475860925102444,3.861838127620133e-06,20376,0.0009189678918924744,1.9356284782507996e-06,0.06901478322742419
NGC 1380,outer,winsor_4.0,0.6666866231109687,0.0005484942117982643,4.280554540270807e-06,16520,0.0009165188449628747,1.1493398052116547e-06,0.07252004457233852
NGC 1380,outer,winsor_4.0,0.6756354368440018,0.0005508710037623305,4.972798387815879e-06,12826,0.0009150756371472421,6.645312526928177e-06,0.06847856533852495
NGC 1380,outer,winsor_4.0,0.684584250577035,0.0005472391632934333,5.805246793150374e-06,9106,0.0009178969156388766,7.94502735430917e-06,0.06373158934249731
NGC 1380,outer,winsor_4.0,0.6935330643100681,0.0005566907783373406,7.5582212413222115e-06,5454,0.0009167028731623193,3.9221580763592685e-06,0.06523755471949781
NGC 1380,outer,winsor_4.0,0.7024818780431012,0.0005296076760387609,1.3023464342955544e-05,1806,0.0009089332600684969,8.786093708393945e-06,0.06590129198451417
