event_id,run_id,job_id,target,attempt_id,created_at,level,event_type,message,payload_json
2255,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-d66d4edaa17a6dc943f9fc491f135727e9504f09c0aae35b16d54955ec540416,NGC 4569,,1784701366.883051,INFO,JOB_STATE_CHANGED,,"{""from"":""READY"",""to"":""RUNNING""}"
2256,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-d66d4edaa17a6dc943f9fc491f135727e9504f09c0aae35b16d54955ec540416,NGC 4569,167,1784701366.887869,INFO,ATTEMPT_STARTED,,"{""attempt_no"":1,""pid"":25024}"
2257,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-d66d4edaa17a6dc943f9fc491f135727e9504f09c0aae35b16d54955ec540416,NGC 4569,167,1784701606.9340649,INFO,WORKER_SUPERVISION_ENDED,,"{""completed"":true,""detail"":null,""duration_seconds"":240.07571925001685,""ended_monotonic"":556396.940085875,""last_sample"":{""available_ram_bytes"":11477663744,""collector"":""psutil"",""disk"":{""free_bytes"":140471439360,""free_gib"":130.82422256469727,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data"",""total_bytes"":994662584320,""total_gib"":926.3517189025879,""used_bytes"":854191144960,""used_gib"":795.5274963378906},""disk_free_bytes"":140471439360,""monotonic"":556366.929906458,""pid"":25024,""swap"":{""free_bytes"":1178664960,""free_gib"":1.09771728515625,""percent"":93.1,""total_bytes"":17179869184,""total_gib"":16.0,""used_bytes"":16001204224,""used_gib"":14.90228271484375},""swap_used_bytes"":16001204224,""system_ram"":{""available_bytes"":11477663744,""available_gib"":10.689407348632812,""percent"":66.6,""total_bytes"":34359738368,""total_gib"":32.0,""used_bytes"":14332755968,""used_gib"":13.348419189453125},""timestamp_utc"":""2026-07-22T06:26:16.948+00:00"",""worker"":{""child_count"":9,""children_rss_bytes"":1962246144,""children_rss_gib"":1.827484130859375,""pid"":25024,""rss_bytes"":5980520448,""rss_gib"":5.569793701171875,""status"":""sleeping"",""total_rss_bytes"":7942766592,""total_rss_gib"":7.39727783203125},""worker_children_rss_bytes"":1962246144,""worker_rss_bytes"":5980520448,""worker_total_rss_bytes"":7942766592},""ok"":false,""reason"":""completed"",""returncode"":1,""sample_count"":8,""signal_name"":null,""started_monotonic"":556156.864366625,""termination"":null}"
2258,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-d66d4edaa17a6dc943f9fc491f135727e9504f09c0aae35b16d54955ec540416,NGC 4569,167,1784701606.9398751,ERROR,ATTEMPT_ENDED,worker exited 1; required artifacts are absent or invalid,"{""exit_code"":1,""state"":""FAILED""}"
2259,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-d66d4edaa17a6dc943f9fc491f135727e9504f09c0aae35b16d54955ec540416,NGC 4569,,1784701606.943628,INFO,JOB_STATE_CHANGED,worker exited 1; required artifacts are absent or invalid,"{""from"":""RUNNING"",""to"":""RETRY_WAIT""}"
2260,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,,1784701607.0004191,INFO,JOB_STATE_CHANGED,,"{""from"":""PENDING"",""to"":""READY""}"
2261,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,,1784701607.004216,INFO,INPUT_READY_INITIAL,,"{""inputs"":{""color"":{""expected_size_bytes"":1216137600,""filter"":""F115W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4571/jw07763-o010_t010_nircam_clear-f115w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216137600,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4571/jw07763-o010_t010_nircam_clear-f115w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4571/jw07763-o010_t010_nircam_clear-f115w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null},""signal"":{""expected_size_bytes"":1216258560,""filter"":""F150W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4571/jw07763-o010_t010_nircam_clear-f150w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216258560,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4571/jw07763-o010_t010_nircam_clear-f150w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4571/jw07763-o010_t010_nircam_clear-f150w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null}},""program"":""7763"",""target"":""NGC 4571""}"
2262,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,,1784701607.113918,INFO,WORKER_START_REQUESTED,,"{""color_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4571/jw07763-o010_t010_nircam_clear-f115w_i2d.fits"",""command"":[""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/astro_env/bin/python3"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/run_sbf_batch.py"",""--worker"",""--job-id"",""job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6"",""--galaxy"",""NGC 4571"",""--signal"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4571/jw07763-o010_t010_nircam_clear-f150w_i2d.fits"",""--color"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4571/jw07763-o010_t010_nircam_clear-f115w_i2d.fits"",""--signal-filter"",""F150W"",""--color-filter"",""F115W"",""--template"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/sbf-3.ipynb"",""--batch-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch"",""--products-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products""],""filters"":{""color"":""F115W"",""signal"":""F150W""},""program"":""7763"",""signal_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4571/jw07763-o010_t010_nircam_clear-f150w_i2d.fits"",""target"":""NGC 4571""}"
2263,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,,1784701607.114492,INFO,JOB_STATE_CHANGED,,"{""from"":""READY"",""to"":""RUNNING""}"
2264,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,168,1784701607.118884,INFO,ATTEMPT_STARTED,,"{""attempt_no"":1,""pid"":26015}"
2265,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,168,1784705568.013818,INFO,WORKER_SUPERVISION_ENDED,,"{""completed"":true,""detail"":null,""duration_seconds"":3960.8722232920118,""ended_monotonic"":560358.006762083,""last_sample"":{""available_ram_bytes"":9224830976,""collector"":""psutil"",""disk"":{""free_bytes"":138503188480,""free_gib"":128.99114608764648,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data"",""total_bytes"":994662584320,""total_gib"":926.3517189025879,""used_bytes"":856159395840,""used_gib"":797.3605728149414},""disk_free_bytes"":138503188480,""monotonic"":560327.996359958,""pid"":26015,""swap"":{""free_bytes"":1522597888,""free_gib"":1.41802978515625,""percent"":91.1,""total_bytes"":17179869184,""total_gib"":16.0,""used_bytes"":15657271296,""used_gib"":14.58197021484375},""swap_used_bytes"":15657271296,""system_ram"":{""available_bytes"":9224830976,""available_gib"":8.591293334960938,""percent"":73.2,""total_bytes"":34359738368,""total_gib"":32.0,""used_bytes"":10157146112,""used_gib"":9.459579467773438},""timestamp_utc"":""2026-07-22T07:32:17.996+00:00"",""worker"":{""child_count"":1,""children_rss_bytes"":5423104,""children_rss_gib"":0.0050506591796875,""pid"":26015,""rss_bytes"":5421056000,""rss_gib"":5.0487518310546875,""status"":""sleeping"",""total_rss_bytes"":5426479104,""total_rss_gib"":5.053802490234375},""worker_children_rss_bytes"":5423104,""worker_rss_bytes"":5421056000,""worker_total_rss_bytes"":5426479104},""ok"":true,""reason"":""completed"",""returncode"":0,""sample_count"":132,""signal_name"":null,""started_monotonic"":556397.134538791,""termination"":null}"
2266,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,,1784705568.456361,INFO,JOB_STATE_CHANGED,,"{""from"":""RUNNING"",""to"":""VERIFYING""}"
2267,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,168,1784705568.4590452,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":256,""kind"":""clean_model_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""verified"":true}"
2268,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,168,1784705568.4612648,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":257,""kind"":""clean_isophotes_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""verified"":true}"
2269,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,168,1784705568.46284,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":258,""kind"":""full_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""verified"":true}"
2270,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,168,1784705568.464206,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":259,""kind"":""working_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""verified"":true}"
2271,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,168,1784705568.4652622,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":260,""kind"":""working_annuli_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""verified"":true}"
2272,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,168,1784705568.466243,INFO,ATTEMPT_ENDED,,"{""exit_code"":0,""state"":""SUCCEEDED""}"
2273,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,,1784705568.467131,INFO,JOB_STATE_CHANGED,,"{""from"":""VERIFYING"",""to"":""SUCCEEDED""}"
2274,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-dab7658513f0680e9a535a58ce3731737ea2d812d360ee80217abbd2f464d3f6,NGC 4571,168,1784705568.47057,INFO,ARTIFACTS_VERIFIED,,"{""artifact_count"":5,""artifact_manifest_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/artifact_manifests/NGC_4571__F150W__F115W__dab7658513f0_result_artifacts.json"",""artifacts"":[{""exists"":true,""fits_valid"":true,""mtime_ns"":1784702470260990784,""mtime_utc"":""2026-07-22T06:41:10.260+00:00"",""name"":""clean_model_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""relative_path"":""jw07763-o010_t010_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""sha256"":""aeac7bea01a04ba3136c7fad7279c514a8384854b40547de688f067ece21398c"",""size_bytes"":173718720},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784702470388892407,""mtime_utc"":""2026-07-22T06:41:10.388+00:00"",""name"":""clean_isophotes_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""relative_path"":""jw07763-o010_t010_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""sha256"":""abdb5d7ab0c278ff6b2ce463338ad31eb1db36785b82e35a90211d3150ce5947"",""size_bytes"":173718720},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784702470546361585,""mtime_utc"":""2026-07-22T06:41:10.546+00:00"",""name"":""full_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""relative_path"":""jw07763-o010_t010_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""sha256"":""0b1d13431540caa414cdf4e253aa62f8dd20eb4f057465f714a0c975198e6b5a"",""size_bytes"":173718720},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784702470713086924,""mtime_utc"":""2026-07-22T06:41:10.713+00:00"",""name"":""working_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""relative_path"":""jw07763-o010_t010_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""sha256"":""9fa1c8fc99383f466674f2e96d9718ec6bcc8a99c186eba957e3322e0a7062c0"",""size_bytes"":173718720},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784705557027752659,""mtime_utc"":""2026-07-22T07:32:37.027+00:00"",""name"":""working_annuli_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""relative_path"":""jw07763-o010_t010_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""sha256"":""376002aabd0c96bed107c3892148b6e0b8667a372353917810b10e472ccfd163"",""size_bytes"":173718720}],""target"":""NGC 4571""}"
2275,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,,1784705568.537013,INFO,JOB_STATE_CHANGED,,"{""from"":""PENDING"",""to"":""READY""}"
2276,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,,1784705568.540951,INFO,INPUT_READY_INITIAL,,"{""inputs"":{""color"":{""expected_size_bytes"":1216137600,""filter"":""F115W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4579/jw07763-o001_t001_nircam_clear-f115w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216137600,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4579/jw07763-o001_t001_nircam_clear-f115w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4579/jw07763-o001_t001_nircam_clear-f115w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null},""signal"":{""expected_size_bytes"":1216137600,""filter"":""F150W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4579/jw07763-o001_t001_nircam_clear-f150w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216137600,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4579/jw07763-o001_t001_nircam_clear-f150w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4579/jw07763-o001_t001_nircam_clear-f150w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null}},""program"":""7763"",""target"":""NGC 4579""}"
2277,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,,1784705568.691103,INFO,WORKER_START_REQUESTED,,"{""color_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4579/jw07763-o001_t001_nircam_clear-f115w_i2d.fits"",""command"":[""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/astro_env/bin/python3"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/run_sbf_batch.py"",""--worker"",""--job-id"",""job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367"",""--galaxy"",""NGC 4579"",""--signal"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4579/jw07763-o001_t001_nircam_clear-f150w_i2d.fits"",""--color"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4579/jw07763-o001_t001_nircam_clear-f115w_i2d.fits"",""--signal-filter"",""F150W"",""--color-filter"",""F115W"",""--template"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/sbf-3.ipynb"",""--batch-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch"",""--products-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products""],""filters"":{""color"":""F115W"",""signal"":""F150W""},""program"":""7763"",""signal_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 4579/jw07763-o001_t001_nircam_clear-f150w_i2d.fits"",""target"":""NGC 4579""}"
2278,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,,1784705568.691881,INFO,JOB_STATE_CHANGED,,"{""from"":""READY"",""to"":""RUNNING""}"
2279,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,169,1784705568.696959,INFO,ATTEMPT_STARTED,,"{""attempt_no"":1,""pid"":42535}"
2280,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,169,1784709800.150254,INFO,WORKER_SUPERVISION_ENDED,,"{""completed"":true,""detail"":null,""duration_seconds"":4231.36513762502,""ended_monotonic"":564590.06352875,""last_sample"":{""available_ram_bytes"":9218686976,""collector"":""psutil"",""disk"":{""free_bytes"":136906440704,""free_gib"":127.50405883789062,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data"",""total_bytes"":994662584320,""total_gib"":926.3517189025879,""used_bytes"":857756143616,""used_gib"":798.8476600646973},""disk_free_bytes"":136906440704,""monotonic"":564560.053245958,""pid"":42535,""swap"":{""free_bytes"":1572929536,""free_gib"":1.46490478515625,""percent"":90.8,""total_bytes"":17179869184,""total_gib"":16.0,""used_bytes"":15606939648,""used_gib"":14.53509521484375},""swap_used_bytes"":15606939648,""system_ram"":{""available_bytes"":9218686976,""available_gib"":8.5855712890625,""percent"":73.2,""total_bytes"":34359738368,""total_gib"":32.0,""used_bytes"":10214588416,""used_gib"":9.513076782226562},""timestamp_utc"":""2026-07-22T08:42:50.133+00:00"",""worker"":{""child_count"":1,""children_rss_bytes"":5439488,""children_rss_gib"":0.00506591796875,""pid"":42535,""rss_bytes"":5399216128,""rss_gib"":5.028411865234375,""status"":""sleeping"",""total_rss_bytes"":5404655616,""total_rss_gib"":5.033477783203125},""worker_children_rss_bytes"":5439488,""worker_rss_bytes"":5399216128,""worker_total_rss_bytes"":5404655616},""ok"":true,""reason"":""completed"",""returncode"":0,""sample_count"":141,""signal_name"":null,""started_monotonic"":560358.698391125,""termination"":null}"
2281,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,,1784709800.605244,INFO,JOB_STATE_CHANGED,,"{""from"":""RUNNING"",""to"":""VERIFYING""}"
2282,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,169,1784709800.607849,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":261,""kind"":""clean_model_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4579/F150W__F115W/0005d2eb60b2/jw07763-o001_t001_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""verified"":true}"
2283,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,169,1784709800.609656,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":262,""kind"":""clean_isophotes_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4579/F150W__F115W/0005d2eb60b2/jw07763-o001_t001_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""verified"":true}"
2284,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,169,1784709800.610941,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":263,""kind"":""full_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4579/F150W__F115W/0005d2eb60b2/jw07763-o001_t001_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""verified"":true}"
2285,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,169,1784709800.612009,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":264,""kind"":""working_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4579/F150W__F115W/0005d2eb60b2/jw07763-o001_t001_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""verified"":true}"
2286,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,169,1784709800.6131892,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":265,""kind"":""working_annuli_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4579/F150W__F115W/0005d2eb60b2/jw07763-o001_t001_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""verified"":true}"
2287,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,169,1784709800.614104,INFO,ATTEMPT_ENDED,,"{""exit_code"":0,""state"":""SUCCEEDED""}"
2288,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-0005d2eb60b26845667da9d18b15ee35a7e427b3c67e068a862a312d75f78367,NGC 4579,,1784709800.61504,INFO,JOB_STATE_CHANGED,,"{""from"":""VERIFYING"",""to"":""SUCCEEDED""}"
