model,n,n_parameters,color_center,intercept,slope,curvature,slope_change,sigma_int,log_likelihood,aic,aicc,use_color_errors,color_error_column,use_extinction_covariance,use_shared_anchor_covariance
constant,14,2,0.567460681637547,-3.2044113615442007,0.0,,,0.07760326541113703,14.83685339041209,-25.67370678082418,-24.58279768991509,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.183822991531053,0.0,,,0.08528148984261878,13.625997857383679,-23.251995714767357,-22.161086623858267,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2480691310240393,0.0,,,0.050837932425054286,19.55186618576794,-35.10373237153588,-34.01282328062678,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1992008469829747,0.0,,,0.06690897422321057,16.64904567963794,-29.29809135927588,-28.20718226836679,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2203342472491987,0.0,,,0.0787762815668819,14.650579503636983,-25.301159007273966,-24.210249916364877,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.191601763052101,0.0,,,0.05717282804730601,18.229575450530206,-32.45915090106041,-31.36824181015132,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2506856213010367,0.0,,,0.08789711761244283,13.333122602525979,-22.666245205051958,-21.575336114142868,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2138438887851537,0.0,,,0.06285787223189022,17.449050928890195,-30.89810185778039,-29.8071927668713,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.176404670164376,0.0,,,0.06930934558487052,16.17892662905511,-28.357853258110218,-27.266944167201128,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2035775974915506,0.0,,,0.07248582907641067,15.826555201984043,-27.653110403968086,-26.562201313058996,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2087463468784128,0.0,,,0.06543382134841912,16.866026892671684,-29.732053785343368,-28.641144694434278,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.243698436635883,0.0,,,0.06061796411889632,17.80348892178751,-31.606977843575017,-30.516068752665927,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1844034723061845,0.0,,,0.05126156872161753,19.75382441871334,-35.50764883742668,-34.416739746517585,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2085886706979174,0.0,,,0.08167850594048455,14.253749338428367,-24.507498676856734,-23.416589585947644,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.259076092428213,0.0,,,0.07716302139430659,14.957288211159971,-25.914576422319943,-24.823667331410853,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2078600071353853,0.0,,,0.08737329130170629,13.406375212504209,-22.812750425008417,-21.721841334099327,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2017595806754615,0.0,,,0.0759087726464835,15.044379623358305,-26.08875924671661,-24.99785015580752,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2073735472407896,0.0,,,0.08975228708507778,13.113956352017782,-22.227912704035564,-21.137003613126474,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2224643790000433,0.0,,,0.06810682232746913,16.385022470406586,-28.77004494081317,-27.679135849904082,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.231569192294353,0.0,,,0.06778869270172083,16.453604080161377,-28.907208160322753,-27.816299069413663,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2034748087205265,0.0,,,0.10049318724029924,11.661783547503534,-19.323567095007068,-18.232658004097978,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1858740615321346,0.0,,,0.07197722593247943,15.678632661465919,-27.357265322931838,-26.266356232022748,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.232004346061598,0.0,,,0.07036777997489753,16.037233359937265,-28.07446671987453,-26.98355762896544,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.219491229699038,0.0,,,0.07319557425355577,15.507009586108852,-27.014019172217704,-25.923110081308614,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.177266979705247,0.0,,,0.08194023208300544,14.198929487238722,-24.397858974477444,-23.306949883568354,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1983994957848823,0.0,,,0.0908178957754845,12.927230523244923,-21.854461046489845,-20.763551955580756,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.159306848303257,0.0,,,0.050417602719507716,19.05924466017549,-34.11848932035098,-33.02758022944189,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2280684647007796,0.0,,,0.08805063315473556,13.335547621935326,-22.671095243870653,-21.580186152961563,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2112419731183746,0.0,,,0.07797256863442457,14.706380657764846,-25.412761315529693,-24.321852224620603,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.154443044114013,0.0,,,0.07997491164726934,14.52207891206754,-25.04415782413508,-23.95324873322599,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.157816915999275,0.0,,,0.06498613181192661,16.919359405797003,-29.838718811594006,-28.747809720684916,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2409785693141964,0.0,,,0.06909417800437834,16.251291209474623,-28.502582418949245,-27.411673328040155,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2625642904018473,0.0,,,0.07371142686474574,15.493800035422254,-26.987600070844508,-25.896690979935418,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2473328840843614,0.0,,,0.08097904272924243,14.359295323073344,-24.718590646146687,-23.627681555237597,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1959491715028743,0.0,,,0.09778055130933785,12.055496241526273,-20.110992483052545,-19.020083392143455,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.194230035240427,0.0,,,0.08722478439193043,13.378624579703544,-22.75724915940709,-21.666340068498,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.235266446672758,0.0,,,0.08778877615941233,13.415919763666178,-22.831839527332356,-21.740930436423266,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1969132758356027,0.0,,,0.08472616730010449,13.820763252382951,-23.641526504765903,-22.550617413856813,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.22682173507698,0.0,,,0.08158216655594272,14.249158919098914,-24.498317838197828,-23.407408747288738,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2017721208372922,0.0,,,0.07650010111575044,15.05110838386622,-26.10221676773244,-25.01130767682335,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1971284677634246,0.0,,,0.074977696518871,15.29075852714747,-26.58151705429494,-25.49060796338585,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1926180656368373,0.0,,,0.09040928071132182,13.013972831991621,-22.027945663983242,-20.937036573074153,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2005283767232267,0.0,,,0.0716055010636402,15.838858011288224,-27.677716022576448,-26.586806931667358,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2208876138448663,0.0,,,0.08467648597950303,13.788123852518593,-23.576247705037186,-22.485338614128096,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2231147707638947,0.0,,,0.08602073447435771,13.625796303325892,-23.251592606651784,-22.160683515742694,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.201199982692193,0.0,,,0.07137279410283272,15.896040147189657,-27.792080294379314,-26.701171203470224,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2014439093474016,0.0,,,0.06345227126780424,17.270296266638194,-30.54059253327639,-29.4496834423673,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1980083480489565,0.0,,,0.09551549796016877,12.346828189811756,-20.693656379623512,-19.602747288714422,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.229378546487034,0.0,,,0.05950155341808063,18.020572123721035,-32.04114424744207,-30.95023515653298,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.218217223752073,0.0,,,0.06251279461053556,17.452779139072025,-30.90555827814405,-29.81464918723496,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2354787926191015,0.0,,,0.08836655254224722,13.304491117485068,-22.608982234970135,-21.518073144061045,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.229215974298458,0.0,,,0.0809392098297003,14.394798153704764,-24.78959630740953,-23.69868721650044,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2083297668869104,0.0,,,0.08598612016847473,13.620430512885184,-23.240861025770368,-22.149951934861278,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1867139286211295,0.0,,,0.08106537872068068,14.287841122036912,-24.575682244073825,-23.484773153164735,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.22082591153574,0.0,,,0.08390219931021196,13.8813460379803,-23.7626920759606,-22.67178298505151,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1883283633163515,0.0,,,0.06393492796433642,17.091407705092863,-30.182815410185725,-29.091906319276635,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2130955760140716,0.0,,,0.0548264404074086,18.70668387554136,-33.41336775108272,-32.32245866017362,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.164522824164307,0.0,,,0.09661604407260853,12.144731837481158,-20.289463674962317,-19.198554584053227,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2096754880418623,0.0,,,0.07514941406660433,15.260738698015077,-26.521477396030154,-25.430568305121064,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.184804117493992,0.0,,,0.07038349555108088,15.953427419971966,-27.906854839943932,-26.815945749034842,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1744897731944888,0.0,,,0.08575008438755713,13.588891254368066,-23.177782508736133,-22.086873417827043,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1963616841301303,0.0,,,0.09020287380327514,13.009998384511137,-22.019996769022274,-20.929087678113184,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.215469203112082,0.0,,,0.08393793506335517,13.955705401825178,-23.911410803650355,-22.820501712741265,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2187356678867753,0.0,,,0.0745864289563442,15.40314585270906,-26.80629170541812,-25.71538261450903,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.202292586976354,0.0,,,0.07766811858765267,14.856523843367523,-25.713047686735045,-24.622138595825955,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.203564157578153,0.0,,,0.09009019954063005,13.041638272074156,-22.083276544148312,-20.992367453239222,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2378016911586904,0.0,,,0.0666929255104525,16.58961891405773,-29.17923782811546,-28.08832873720637,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1788565102093633,0.0,,,0.05608409782818292,18.493811984239848,-32.987623968479696,-31.896714877570606,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1967194664706255,0.0,,,0.08187462066350629,14.236418853970113,-24.472837707940226,-23.381928617031136,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.18396116600655,0.0,,,0.095893704342682,12.252842078501349,-20.505684157002698,-19.414775066093608,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1710048726909372,0.0,,,0.06758677548123466,16.295258998402293,-28.590517996804586,-27.499608905895496,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.18882561342676,0.0,,,0.0761824066285315,15.118220191992195,-26.23644038398439,-25.1455312930753,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2453564590977977,0.0,,,0.07606400462256734,15.095860243671044,-26.19172048734209,-25.100811396433,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.191133340195771,0.0,,,0.07754728135712294,14.933888287692719,-25.867776575385438,-24.776867484476348,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.158925189119002,0.0,,,0.082867057273037,13.993736362099842,-23.987472724199684,-22.896563633290594,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.193347933118839,0.0,,,0.07856041764590774,14.740282268912232,-25.480564537824463,-24.389655446915373,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.244350007990523,0.0,,,0.08792055507217378,13.351290334338024,-22.70258066867605,-21.61167157776696,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.210638345196936,0.0,,,0.08090403930306918,14.393870070924224,-24.78774014184845,-23.69683105093936,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.176216471474814,0.0,,,0.07251434366849241,15.646465367574466,-27.292930735148932,-26.202021644239842,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2053534178226553,0.0,,,0.08029288789501705,14.501714561617277,-25.003429123234554,-23.912520032325464,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.233390173567732,0.0,,,0.07233185870918621,15.760596612044331,-27.521193224088663,-26.430284133179573,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1710552925200974,0.0,,,0.04171599498870461,21.068675369999077,-38.137350739998155,-37.04644164908906,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2342683255001083,0.0,,,0.07857926572078627,14.7296035674279,-25.4592071348558,-24.36829804394671,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2648428262004745,0.0,,,0.05663229351188138,18.487419005808427,-32.97483801161685,-31.883928920707763,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.190521369595564,0.0,,,0.08411188843294631,13.912135889585285,-23.82427177917057,-22.73336268826148,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.185698345069927,0.0,,,0.08393076201598294,13.98120026719603,-23.96240053439206,-22.87149144348297,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.216503515777406,0.0,,,0.0792303238599989,14.629384275284394,-25.25876855056879,-24.1678594596597,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2218355972638566,0.0,,,0.09381277748145936,12.524910722574196,-21.049821445148392,-19.958912354239303,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.152433828436904,0.0,,,0.06913614734739303,16.06933133305077,-28.13866266610154,-27.04775357519245,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2195971716059852,0.0,,,0.07248820229893486,15.65991538082998,-27.31983076165996,-26.22892167075087,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.236389842085169,0.0,,,0.06490402574190811,17.051340355056755,-30.10268071011351,-29.01177161920442,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.224766872143519,0.0,,,0.07160501727089429,15.89614521560722,-27.79229043121444,-26.70138134030535,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2152935178270714,0.0,,,0.09095032055475283,12.918009871400557,-21.836019742801113,-20.745110651892023,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1640555725155086,0.0,,,0.08537821135482548,13.67452034818428,-23.34904069636856,-22.25813160545947,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2061952461014185,0.0,,,0.07967046996385183,14.488611167482839,-24.977222334965678,-23.886313244056588,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.216868510776682,0.0,,,0.08344739854749932,13.968004327258244,-23.93600865451649,-22.8450995636074,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1776527731933624,0.0,,,0.07549910514856012,15.148670869120163,-26.297341738240327,-25.206432647331237,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2195522158986734,0.0,,,0.09795331909562752,11.995722236470556,-19.99144447294111,-18.90053538203202,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2374499343199226,0.0,,,0.06412206262434329,17.15581361914697,-30.311627238293937,-29.220718147384847,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.180686747874123,0.0,,,0.07378762437705258,15.303785658446447,-26.607571316892894,-25.516662225983804,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1964502253931766,0.0,,,0.0935833769767053,12.554168160631985,-21.10833632126397,-20.01742723035488,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1789696019597717,0.0,,,0.07595474372111681,15.177666458060973,-26.355332916121945,-25.264423825212855,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2022185715660365,0.0,,,0.08272802963535658,14.060139826295547,-24.120279652591094,-23.029370561682004,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1824285266519,0.0,,,0.07520951854381959,15.222394099732806,-26.444788199465613,-25.353879108556523,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1756626715684733,0.0,,,0.07596811999729229,15.158895827609859,-26.317791655219718,-25.22688256431063,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2039661123891263,0.0,,,0.08319721767847134,13.963720507685505,-23.92744101537101,-22.83653192446192,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2036571910444187,0.0,,,0.08852294016121047,13.206322335039316,-22.41264467007863,-21.32173557916954,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1637882086894185,0.0,,,0.09254155619396788,12.67063705150049,-21.34127410300098,-20.25036501209189,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2265193056771615,0.0,,,0.0824184204114907,14.141909067842398,-24.283818135684797,-23.192909044775707,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.186955795684294,0.0,,,0.057108297489388976,18.44830443885742,-32.89660887771484,-31.80569978680575,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1945877906464277,0.0,,,0.0818237539745735,14.203422305361887,-24.406844610723773,-23.315935519814683,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1700577646684653,0.0,,,0.08207901333954293,14.219172374923806,-24.438344749847612,-23.347435658938522,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2038724368081235,0.0,,,0.06448519939986154,17.01615362954629,-30.032307259092583,-28.941398168183493,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1484232758348907,0.0,,,0.08056182442611046,14.455926814418765,-24.91185362883753,-23.82094453792844,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1746984413248187,0.0,,,0.07227020499466959,15.776002697938518,-27.552005395877035,-26.461096304967946,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2245206470590326,0.0,,,0.06616335816478272,16.71660008979404,-29.433200179588077,-28.342291088678987,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2150276902388533,0.0,,,0.08578566004222071,13.608898152414566,-23.217796304829132,-22.126887213920043,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.169531630432002,0.0,,,0.051104289654874506,19.568681627628777,-35.137363255257554,-34.04645416434846,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.219978113725591,0.0,,,0.08004631382185098,14.401104997412652,-24.802209994825304,-23.711300903916214,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.19427102241845,0.0,,,0.07864321685179071,14.570141952519677,-25.140283905039354,-24.049374814130264,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.22895095892737,0.0,,,0.0536381110910358,19.146200739416837,-34.292401478833675,-33.20149238792458,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.213403898745938,0.0,,,0.065385312313029,16.7768686486972,-29.5537372973944,-28.46282820648531,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.245989300599354,0.0,,,0.07078210189549636,15.9750646720572,-27.9501293441144,-26.85922025320531,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1663463359009025,0.0,,,0.06836588871632027,16.370823678464163,-28.741647356928326,-27.650738266019236,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.215245715751585,0.0,,,0.06396212032103903,17.013945509669917,-30.027891019339833,-28.936981928430743,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.269079178237039,0.0,,,0.04620461118537809,20.40807596711727,-36.81615193423454,-35.72524284332545,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2225197067625273,0.0,,,0.08823277037435816,13.31430455058275,-22.6286091011655,-21.537700010256412,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2015133332361128,0.0,,,0.06482242415001051,16.887792925328778,-29.775585850657556,-28.684676759748466,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2331144600408286,0.0,,,0.08192031805690228,14.238281233099942,-24.476562466199884,-23.385653375290794,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2313550243738134,0.0,,,0.06345293380525267,17.307719014333113,-30.615438028666226,-29.524528937757136,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.215499724697298,0.0,,,0.09976924690473338,11.725844966918213,-19.451689933836427,-18.360780842927337,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.23542175415115,0.0,,,0.06994721286131089,16.120835930046272,-28.241671860092545,-27.150762769183455,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.18342977860094,0.0,,,0.08992483045202913,13.032685247143355,-22.06537049428671,-20.97446140337762,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.202123749135555,0.0,,,0.07644960009400369,15.064631414173398,-26.129262828346796,-25.038353737437706,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1966218581476435,0.0,,,0.08329337832700928,13.94632075910109,-23.89264151820218,-22.80173242729309,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.21829910911412,0.0,,,0.08099525009766036,14.333351342768854,-24.666702685537707,-23.575793594628617,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.262437140938898,0.0,,,0.07493052819591954,15.323763913025989,-26.647527826051977,-25.556618735142887,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2197549460073738,0.0,,,0.08321061929774337,14.012206479845641,-24.024412959691283,-22.933503868782193,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.218233496281844,0.0,,,0.08814931564540711,13.322806328886115,-22.64561265777223,-21.55470356686314,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.217003397051562,0.0,,,0.08912961819448054,13.198721492186454,-22.39744298437291,-21.30653389346382,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2419120439999407,0.0,,,0.07527655186475816,15.280294710363183,-26.560589420726366,-25.469680329817276,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2002196897637902,0.0,,,0.0561614629145439,18.663999468620435,-33.32799893724087,-32.23708984633178,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.196607734632234,0.0,,,0.09452342109585506,12.407441609612755,-20.81488321922551,-19.72397412831642,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2034923184606083,0.0,,,0.05001271379111973,19.942924591464635,-35.88584918292927,-34.79494009202018,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2396208140575604,0.0,,,0.07187476844126925,15.836142662086363,-27.672285324172726,-26.581376233263637,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1926891283096857,0.0,,,0.09696728846922179,12.067011503617927,-20.134023007235854,-19.043113916326764,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.174010337088073,0.0,,,0.0787765642024424,14.783708484222647,-25.567416968445293,-24.476507877536203,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1697559328271194,0.0,,,0.08614755986414149,13.613415764403038,-23.226831528806077,-22.135922437896987,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2323629990287546,0.0,,,0.06352944978274984,17.38455970970278,-30.769119419405563,-29.678210328496473,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.162423899162415,0.0,,,0.05673654330326507,18.429785923166953,-32.85957184633391,-31.768662755424817,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2457674967016126,0.0,,,0.06962971260756964,16.2112272719951,-28.4224545439902,-27.33154545308111,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.215521570198915,0.0,,,0.07105391395768877,15.988317257771856,-27.97663451554371,-26.88572542463462,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2097387047451025,0.0,,,0.09048009375121717,12.994907068513266,-21.98981413702653,-20.89890504611744,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.254668603621618,0.0,,,0.06638146040942919,16.67599840091978,-29.35199680183956,-28.26108771093047,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.185297423463671,0.0,,,0.0750870976243423,15.241271133292141,-26.482542266584282,-25.391633175675192,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.195346903500826,0.0,,,0.07581836187181966,15.190707984372585,-26.38141596874517,-25.29050687783608,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2140849353149927,0.0,,,0.06225906934896496,17.370636364473146,-30.741272728946292,-29.650363638037202,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2403282790597205,0.0,,,0.07002812513228963,16.11378899469388,-28.22757798938776,-27.13666889847867,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.215626866348337,0.0,,,0.06997901825136332,16.08968466804879,-28.17936933609758,-27.08846024518849,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.219640078829973,0.0,,,0.0748834733024351,15.306209499961662,-26.612418999923324,-25.521509909014235,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1855849948372845,0.0,,,0.07444033629181898,15.262479395167368,-26.524958790334736,-25.434049699425646,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1913596953235186,0.0,,,0.06879723439327999,16.068842857688637,-28.137685715377273,-27.046776624468183,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2070695611542557,0.0,,,0.08675092573642869,13.505895972604586,-23.011791945209172,-21.920882854300082,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.249272510530501,0.0,,,0.07526520920772925,15.203874779273857,-26.407749558547714,-25.316840467638624,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2147040387013766,0.0,,,0.09345436542950102,12.62702921683131,-21.25405843366262,-20.16314934275353,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.189677038061422,0.0,,,0.09670438602965496,12.132876986160243,-20.265753972320486,-19.174844881411396,True,sigma_color_stat_mag,True,False
