slope,delta_fornax_mag
-1.9340136473932767,-0.10099176580011555
-0.21112256700006668,-0.09824134699438468
-1.5110026186054406,-0.1795925896412717
-2.739250103698926,-0.08570453672405492
-3.302007998301667,-0.14336250434180878
-1.6749013714400858,-0.18604973465901808
-1.5571091848623695,-0.07442541804704964
-1.1413366922065997,-0.18202073159306317
-1.4017301343989574,-0.20701619534147642
-1.5938615581510773,-0.1926778473847385
-0.4840825808011252,-0.1494329856127515
-0.7623473661023729,-0.19389789325475945
-1.6492433614668782,-0.22824728060835392
0.3092058697281136,-0.1294924618052003
-0.34827227854066606,-0.20873674283997992
-0.30861562427176575,-0.09964012505176681
-0.45369766562764774,-0.14380333453889263
-1.5743194689069093,-0.204427349587499
-0.7142471212761243,-0.11114085134762852
-0.5174726867722392,-0.11505431953661767
-0.49181633034315947,-0.13546540738408275
-0.915664795624704,-0.07434206913189949
-2.024254308334706,-0.08131256957064709
-1.3645022018323139,-0.19568395805719
-1.635241235370444,-0.23683309780820908
-0.6930683196048729,-0.164905179905701
-0.9527567818507023,-0.20677951309891063
-1.1433295242650416,-0.17136886513032
-0.40465797855393965,-0.12037302905356963
-1.1713823451544187,-0.07206727884368436
-1.0214181080704998,-0.2828657242295737
-0.745592720897037,-0.15540359110931595
-1.2099916683662966,-0.1600059919302906
-0.4092712340332579,-0.15916978351846328
-0.5533923490152284,-0.15768982395169337
-1.09948857912616,-0.09219531979782405
-1.5983794165635414,-0.21613442336864577
-2.0044109440886526,-0.19056636564766571
-2.913094809851735,-0.37642393048053907
-2.0741346818521316,-0.1713148030283453
-3.8641694526177006,-0.1572782598045926
-1.5498254784866752,-0.20674811278753202
-2.5630719640933846,-0.11979122301801322
-1.9038924075098156,-0.17985509502431818
-0.9208792803391224,-0.14557408234654626
0.2819009165844686,-0.14186715484225018
-1.7251410517880852,-0.12001613816574525
-1.0123407164161506,-0.0962477066123522
-1.6313644710669128,-0.19826202155244635
-3.61597804653414,-0.1681919500955047
-0.8067896231387653,-0.16617420435271207
-2.6426027683081577,-0.16344809738122928
-1.0606560247772205,-0.14390542126669192
-1.0635767011025152,-0.17772258072582142
-1.8362250685022454,-0.2128528633486235
-0.09969835891389503,-0.09939870029014335
-1.4168519450211141,-0.17504226829157835
-1.291668085185224,-0.2652121158634091
-0.7899232439742246,-0.05874959220827729
-0.0016108579922513907,-0.06623666566995019
-1.447436263074159,-0.14389910542013304
-1.1451239197930274,-0.1422537389985097
-2.8349307100151555,-0.2057898694897468
-0.902227252440892,-0.21670825972324342
0.9670086384580864,-0.07602350797140434
-0.6781452868481452,-0.1969782511544461
-1.8369687059592676,-0.09815774022262391
-3.023189585947565,-0.2320819096106676
-2.5326340453856857,-0.22662868145855894
-0.3236937782889836,-0.13808383401371285
-0.9701255442492729,-0.15127002820880522
-3.347452143678619,-0.20896311848345567
0.49295578607913804,-0.0610208604092914
-1.9367431154115267,-0.31201503959644206
-0.36415443440774425,-0.12244177995127449
-1.7652441515935948,-0.20946258959054062
-0.9107776139805807,-0.09676600561335864
-0.44390589649332785,-0.16371819910270263
-0.909616945972608,-0.2277043686286961
-1.6558778582548594,-0.1857583699723551
-1.44226387729945,-0.20798683601325565
-1.0914169419829698,-0.1280972734231137
-0.8457969080634198,-0.15806203238383232
-1.7291782839292917,-0.16472302726005483
-0.8537673202358826,-0.24759289015790265
-2.735205444741311,-0.2416132754342033
-1.4356126604888175,-0.11904478848155664
-1.5873797194125365,-0.22311436491615802
0.6369328678092888,-0.11064668506241833
-0.27125354340971874,-0.11677061404705669
-0.5232885579583377,-0.10578452063866486
-1.2195103482137837,-0.20334749278971823
-1.213758709491241,-0.18878411864862144
-0.9224609615922624,-0.17880449764227632
-1.0215936468863853,-0.24597114676223078
-0.93415589136549,-0.13559774122189514
-0.9701612838667606,-0.15734659890549432
-1.2954165687254038,-0.2709209923291049
-2.090239609922968,-0.1480102168051886
-0.5308664605165854,-0.11948755137282331
-1.2137587094912463,-0.18878411864862082
-0.8593090990345627,-0.24881187743909233
-0.7691172308312223,-0.07400563634397289
-1.503530259533636,-0.22577600845570023
-0.8248097934609349,-0.22574600910546855
-0.4741248565713097,-0.1778766996331313
-1.74142991107576,-0.16420580868147344
-1.6477819072672262,-0.09396481115488367
-2.104326867761995,-0.10111218209509115
-1.804092091926889,-0.07821492499484581
-1.0403014150611098,-0.09291496372607802
-0.9939707929423055,-0.1519865779823455
-0.6021893807988516,-0.049396550044579365
-1.6043444186099762,-0.19563042829573746
-1.129217453993959,-0.16438723964644683
0.21412896827863542,-0.07411189291255928
-0.6228330994243438,-0.13939141000698937
-0.9233249355913956,-0.16244872154270923
-0.10119866745874391,-0.0680620608009081
-1.2951447536744516,-0.21977508024053133
0.17933594327983265,-0.06437858372840852
-0.5351436084646972,-0.07923137127501481
-0.6551893548697943,-0.10026284025925847
-1.7906791159831752,-0.27295744449276527
-0.8259162983490801,-0.24033336292940954
-1.3478732668916427,-0.1230833155260748
-0.9921889149054244,-0.15150029544592364
-0.5504341040443098,-0.09323702736148784
-1.5938615581508095,-0.1926778473847236
-1.3276549730877465,-0.23898053041620726
-0.9078687877794823,-0.139830322995381
-0.7379827120697106,-0.15336022582231068
-1.5836779596180408,-0.0884673800737337
-0.8679565718870027,-0.14003939202117743
-1.2365752581860971,-0.2106650182390082
-1.3084173577476412,-0.23657594426673226
-0.8659016211258345,-0.1536444194410384
-2.430247341595016,-0.17489776792110914
-1.643208712017799,-0.15307188404100353
-0.9948573741944803,-0.19889031921693445
-1.481615138805354,-0.10819709078407258
-1.3128201884918302,-0.28462834721249164
-0.5601056055335765,-0.15667886889470975
-1.5807119381117933,-0.19595327871979343
-1.6132563114801248,-0.09924901694089408
-1.2895518049900352,-0.13347403194625088
-1.007201232555586,-0.15758731905613146
-0.8217562095924914,-0.12257851009811208
-2.2853041148108373,-0.3398828207059163
-1.6851179197216999,-0.02986688018587805
0.4049300765265705,-0.08612768596768623
-1.5797014498477122,-0.20293369072514536
-1.1857033360805693,-0.027390971332552534
-0.8932949836379738,-0.13277590056250496
-0.9055544932001525,-0.17513586435412573
-1.3304998742369587,-0.24877456859426275
-1.0246374357368653,-0.21367034972444024
-2.3828599971919293,-0.2267104301580879
-1.158918538388267,-0.16895652005821427
-1.575711462244572,-0.15405445995105022
-0.9360785835556471,-0.1526091821024639
-0.8629158410001292,-0.19459683760639165
-0.7405934584071078,-0.10044018221029455
-0.7675503752465777,-0.1304290067955069
-0.7174909618572004,-0.15746499832248684
-1.3894299488760107,-0.13420661096559683
-0.3601851011079326,-0.060633519738227594
-2.2536592785743776,-0.19515314033254214
-0.3774368692858456,-0.09890456154642566
-0.9628068094471989,-0.14382169136640446
-0.5232885579663388,-0.10578452063917222
-0.5994460892549408,-0.13160246289546512
-0.8698077375400877,-0.20799951520913396
-1.7106132564226226,-0.18471039828471914
-1.1265402985300306,-0.1688544184547333
-2.1524790905282334,-0.2229320560855035
-1.9458059414344717,-0.15831554694367542
-1.09050346373139,-0.07474788838393112
-1.1565761461376969,-0.1992928973503285
-1.6351852216708986,-0.1577920573887818
-1.0288056107202526,-0.18670710738502216
-1.326934674389139,-0.23338116928143834
-1.1537161544664156,-0.23780345977915565
-1.0212045017972018,-0.06393034365430103
-0.692577507117637,-0.07491903827845586
-2.194468322519805,-0.07498591647171247
-1.1329391966061213,-0.2225808453207573
0.5178758494728535,-0.08883206152762448
-2.2799990094742792,-0.14698899275397995
-0.48591080958254246,-0.08692254904530641
-1.6708623166372067,-0.2409427372417779
-1.4188220967930902,-0.26730651420637913
-1.0699535477826811,-0.23987172430865977
-0.7467040270989622,-0.1293759367170378
-2.7464906234105695,-0.20132088571073647
-1.03848009135961,-0.14753237702399855
-2.7802735869819335,-0.2483010996401956
-0.44104906357975565,-0.15715682328142175
-1.1880453777922964,-0.21136419399612522
-1.718751479295777,-0.1991063286602735
1.064056588730251,0.028956042849033997
-2.54302530459745,-0.09125467373803887
0.462809583588383,0.002321888726145396
-1.099778688992955,-0.11378042029598466
-1.5394732104481978,-0.16959779216213355
-0.9096169459725802,-0.22770436862865992
-1.5000530027555943,-0.26049719668671156
2.0935139516176844,0.2104033717199664
-1.1344028867679494,-0.22582344688315142
-1.7282886002571247,-0.24337553263591266
-0.6520522557668978,-0.2085804252308165
-0.22401783892498972,-0.1445176126948509
0.06052497827472624,0.0026444665406067163
-0.37693990861767795,-0.07500300788038275
-1.9408043340191783,-0.17560894582455283
-0.10439905372370535,-0.10597850615235532
-1.796381577612171,-0.09698286369077068
-0.7666785260044645,-0.22633146392770465
-1.41892091008481,-0.24741893496921363
-1.2566679198232649,-0.2322756158006333
-1.2758407632220128,-0.1420207996024594
-1.5836378468320957,-0.19851836296670672
-0.0356723954549466,-0.09195260374025443
-1.5791135809743602,-0.08121102829129548
-0.8341502269215311,-0.16381915769518862
-1.0813485929144426,-0.1479747130102495
-0.45304927701980235,-0.15369226598240174
-0.8984787421471739,-0.13864228979434778
-0.8667748627743559,-0.14337434829404475
-0.23997276581556615,-0.21991947889738017
-1.833152232971999,-0.2886010142982348
-1.583967856526316,-0.2326961463247973
0.06332385125273489,-0.0594695628306214
-0.3957625435693,-0.11692510240090358
-0.9628264582038912,-0.1361050520527902
-2.129521543578834,-0.10663260250758304
-3.6531097412436773,-0.19667804565564892
-1.73895651941734,-0.21817941220112083
-0.13294231430690245,-0.10010673820586946
-0.29747257741559063,-0.13645078371270747
-1.7641952666966043,-0.2603224489364193
-1.5731331510955398,-0.19386531279548883
-1.031900907055525,-0.1550775002754169
-1.307525115072057,-0.0997226665277205
-2.710991761102172,-0.1930926501240403
-0.3059431152354081,-0.15629008485265528
-1.5036906820272957,-0.21216335010385165
-1.2622548469287727,-0.2259086006077132
-1.9957644370577887,-0.2886380217211465
-1.1942055987039772,-0.2288590409328022
-0.8516848126352515,-0.14669187086267377
-1.4580281570155817,-0.19737290343817007
-2.010343616057597,-0.15747470995110843
-0.9479122359092752,-0.0388689367836431
-0.7103707306437116,-0.21782893246184545
-2.155141394279661,-0.33888151582595993
-1.9126824609857938,-0.18714817450007987
-1.1655215796755434,-0.1990456590577219
-1.1346243641104063,-0.09550986615857776
-0.8657791178647265,-0.1942747290359198
-0.4526418706287954,-0.17015195156988683
-1.2776135211306558,-0.24514250752979946
-0.6497432307650907,-0.13278493311537332
-1.6783224436749298,-0.14432628615958296
-1.2817883639064076,-0.18824199541141395
-1.7676110667127376,-0.19154800614264061
-0.42852857678646444,-0.11271198809269416
-1.248219614130962,-0.07653904915931153
-0.4717098783877278,-0.11171331804595981
-0.9701255442492355,-0.15127002820880378
-0.9310461120576816,-0.2125445711662253
-1.4413643605306061,-0.11019414512568196
-1.1995512303456903,-0.22708859213592458
-1.8427084574423425,-0.2265673785804071
-1.684816103606696,-0.061291949505277485
-1.105801561411815,-0.12858424026433038
-0.8730885062798109,-0.192984057444079
-0.6530327995308776,-0.13099285958570872
-0.27551445176235156,-0.10764066351247051
-1.5884454681006772,-0.2230203242476186
-1.451904766237559,-0.19187879190419216
-1.5909220155827781,-0.24633163450210752
-0.42011733121027234,-0.12117930600959342
-0.8507248406310424,-0.18697744316532655
-1.6104662430881882,-0.1134950798565109
-0.6041515001610396,-0.0769307782699322
-1.7585904974404893,-0.19023996538438617
-0.8668642918192796,-0.1551206589827823
-0.23363325220923054,-0.07340123823084621
-1.9392797322119864,-0.16396871205451355
-0.9854953851215434,-0.07520218005747074
-2.1272835308509133,-0.09994240989875226
-2.7860920998800567,-0.12162521043792839
-1.093909391899675,-0.15140304492414172
-0.7523994290554122,-0.22549184794435095
-1.1986358701108208,-0.15907686393383064
-0.6319622324800396,-0.11907672535559147
-0.45386071780608095,-0.1726759799633699
-1.9424140031399044,-0.15245085181252208
-0.9910158386258529,-0.13429269525670356
-1.3310361813207847,-0.1453955275918207
-1.726835284470509,-0.29073979503334096
-1.212982023360655,-0.1893742346008858
0.09251058058841373,-0.1230289194306522
-1.3236538029900484,-0.09381272911538806
-1.7886227188170278,-0.09427010174964331
-0.7595541909662015,-0.1983429570781608
-2.081536446374766,-0.10708761343486373
-1.3983580290694257,-0.15421240777146883
-0.5697745064477694,-0.18079776130873765
-0.7620985682120823,-0.21170138234056257
-0.9701612838667978,-0.15734659890549876
-1.4462548075816728,-0.15578808490678142
-1.1292174539939848,-0.16438723964644983
-1.4434278109629584,-0.1341407651499485
-0.7620985682120993,-0.21170138234056424
-0.9507674781805306,-0.1620923504872427
-2.2881059458824553,-0.11718266792930014
-0.3947574482461826,-0.16802369893852134
-1.871127046818931,-0.15020991576775922
-0.9084236377366561,-0.16135686624590023
-2.996995752801193,-0.16913584240734014
0.32697612468401704,-0.0694445337819706
0.5912966577149151,-0.07461817041432138
-0.5903360226369787,-0.13376707139932614
-2.3184434049968368,-0.2977244609206314
-2.678896971996435,-0.1448899216572346
-2.623281865735748,-0.22690604871646075
-0.16573302162732212,-0.14772739209874244
-1.3354786212658984,-0.2210491550072516
-0.9958624216352102,-0.12267738855058656
0.06744974347380582,-0.12049789218272011
-0.40065722185061536,-0.029502210847667666
-1.7143967690177995,-0.07771115406904755
1.5175388291559333,0.09218955358355012
-0.6389642552085729,-0.18538881043290295
-1.5574865376479345,-0.11439494286428264
-2.0188544620350704,-0.11375725585235102
-2.6261385137225792,-0.2683057830462811
-1.4451676826647728,-0.044982488136413416
-0.9949559274722114,-0.13853013343432094
-1.0193343473437269,-0.11144476919968081
-0.9920093877200764,-0.0789460803300344
-1.3930138250778636,-0.17459538023649673
-1.0430746264271538,-0.1819636271770321
-0.8951846012738084,-0.1456832833315279
-1.0789671718025655,-0.23398343705397087
-0.7412851985168244,-0.13982755490948995
-0.8066382437271988,-0.2628786565547303
-0.5759951135214657,-0.21023205081666338
-1.422835034608466,-0.11962702614925469
-1.0290724073372561,-0.2030190292467727
-0.5510815472346507,-0.1936992351510893
-0.5743682902602072,-0.1786386521933115
-1.3716655674926983,-0.14034095177072137
-0.2200492684346662,-0.1382713387914982
-1.0996352043386937,-0.15196774800341065
-0.8499379410865459,-0.09557074074673866
-0.8699427643069729,-0.2114849293678095
-1.5174449163532,-0.19206399879115266
-0.21273090621835547,-0.11309513073759164
-1.964266971745667,-0.2103603839933167
-1.036965265842212,-0.1920019116113336
-2.256089919310852,-0.20929172719089756
-1.712283556264809,-0.21739389306728174
-1.9050463356158793,-0.2706181126669814
-0.7642357565503048,-0.12206919217683415
-0.7277706794782388,-0.20712768415090946
-1.78305880147527,-0.2079125822113728
-0.8859245704793837,-0.09718284514882042
-1.6341258770665277,-0.20529516036461903
-0.5449500258600201,-0.1638926598643365
-1.0962756939264835,-0.1528056552815107
-3.2740848268948013,-0.195219588676084
-0.4458943470154348,-0.18629609710840206
-0.3006279914205895,-0.13718537608102818
-0.25234574157057765,-0.11883163176839773
-0.5769743796316218,-0.15405986997362786
-1.9076991218024686,-0.17556546677887017
-1.0182670242908944,-0.24258777829317638
-1.8211552530532762,-0.31395490588875447
-1.0002669078464923,-0.1700031035267856
-1.3550987460709325,-0.1241854176267351
-1.0936962006875242,-0.16308395309690343
0.19968545684506084,-0.021427015539911234
-0.22045468284754796,-0.07866108786967164
-2.59325825125177,-0.3556251400615322
-1.7234705255550506,-0.2602668271260468
-1.607344182636469,-0.19963000111056123
0.5889738905761823,-0.04051800939960727
-1.894618710084089,-0.30705570540294247
-1.6186098653901038,-0.2502613224697961
-1.5050061008864506,-0.2682053040551885
-1.2162790453097845,-0.07216103837543199
0.0954179130804202,-0.14499947666428709
-1.2933133222227833,-0.15452538919326006
0.07356186662137544,-0.17065369673465067
-0.41031570572924136,-0.17572125516199436
-2.581872735402716,-0.139261650402545
-1.3730679458172839,-0.12676128310764104
-0.09592718402076932,-0.14084177074196236
-2.2472432132776126,-0.18753468664384432
-0.10722066902097466,-0.11624932841405779
-1.0979663569274134,-0.15402394703778946
-1.8979794714366476,-0.18120329352424075
-0.920879280339114,-0.14557408234654812
-0.7888763531984068,-0.13277152306391274
-1.7840374320725734,-0.29468849195192753
-1.4046687036855305,-0.21252650036568874
-1.289245200494633,-0.15072518698218335
-0.5824618619227059,-0.18166835883838603
-5.720682397055108,-0.19253918764563044
-0.9370763214700569,-0.15377483963287297
-0.8376887843208776,-0.0681832557626801
-2.2629987694821683,-0.1707075419990925
-0.9341558913658826,-0.13559774122191576
-1.8219350343518632,-0.08150876940950631
-0.773426148515885,-0.1614408962203626
-0.8907985146937268,-0.18955537642218573
-1.0416027945845228,-0.20143835802391652
-0.31557606329666765,-0.10945732172545097
-1.4945526025122684,-0.14595579939130604
-2.0173606042481182,-0.18189079751951498
-1.7378071089705154,-0.11963067683631201
-0.829809980772585,-0.12387340580289333
-0.11264102268642008,-0.11595278028764273
-0.7455927209006832,-0.1554035911094255
-1.609846525207574,-0.1760963348823308
-1.7698152590899339,-0.09268222304513732
-0.2600742446193201,-0.09727664895049917
-0.7770427210669067,-0.10097827408646752
-0.8274186941722311,-0.21181550748401318
-2.911273495369793,-0.2075491389283027
-0.894868485397369,-0.22545195002200874
-3.4439355693857316,-0.1940815800645736
-1.915399672095218,-0.10960756380026891
-2.348460121392052,-0.27518557128050736
-0.8634406224550722,-0.09604215890688121
-0.9561962792863761,-0.22129985127894972
-1.0367715527589638,-0.19072163643439252
-0.6727859361842468,-0.184860385721098
-0.7287986917731698,-0.14886914487633174
-1.40612789001286,-0.23349837903157727
-1.8851780954549524,-0.172212665373426
-2.3818154550046393,-0.16410536193023148
-0.7636804389128297,-0.11401430604834792
-1.402401330963045,-0.19053536519724423
-0.46475579282761936,-0.2136817523886074
-1.6843003761828432,-0.1551394037315577
-1.413346744592357,-0.17031552312148232
-1.9989879745710057,-0.19277936859095685
-1.5428381860655556,-0.11721303638984655
0.18364225569320256,0.006029800586005575
-0.3971449678525433,-0.13593382137669074
-2.454766998514104,-0.3106937828808623
-1.6708468807019212,-0.23998650566248567
-3.45467837991721,-0.18091819339995574
-0.6416592570325493,-0.12631736794966258
-0.7569193859073379,-0.24496250936312614
-0.8928298849199824,-0.1936636217863058
-3.029877456704429,-0.20033548690041783
-0.5753698207923176,-0.15562217924916855
-1.8994616289323993,-0.1813508074192871
-1.6208297687778208,-0.27688381460076467
-1.498215094220545,-0.20011287759486523
-1.0212045017969287,-0.06393034365430053
-1.1042364409897587,-0.17314005640430932
-0.7858026038770419,-0.21480518289938638
-3.0116384562411356,-0.37747965065641575
-0.7657145762836832,-0.10433826579036698
-1.9324917538845023,-0.23364249464390824
-0.17100082831029922,-0.06331581299247595
-0.9667335613729894,-0.13188206409335815
-2.447438524114671,-0.09050771822985226
-0.8210494694412062,-0.23021573270801945
-0.731490286835414,-0.10358889948077052
-0.9365528719677864,-0.20749645212360146
0.2981728270921613,-0.07345817268942668
-2.8736068169700073,-0.18235257664064122
-0.6126582481032966,-0.19653363768721302
-0.6982052485264212,-0.09733811188857477
-0.4299611765733927,-0.16154846865562206
-1.2544346466141907,-0.14717327836773492
-0.8357413540089513,-0.14277049234574496
-1.2951447536745146,-0.21977508024052886
-1.3611442888869756,-0.1701353548491457
-1.3170584782427355,-0.12949725605867363
-1.8814754140408514,-0.2801279987805433
-0.3345914555960179,-0.014921227890603293
-0.6709002721471709,-0.2011565616031991
-2.3310126582204993,-0.2591176102033065
-1.0914252923058965,-0.14111201096228798
-2.2560899193091313,-0.20929172719084319
-1.5797014498555144,-0.20293369072647002
-0.1637991695888881,-0.13120931226381616
-2.280843900996976,-0.15982979229451522
-1.1678785593323515,-0.19819544510606205
-1.5132743083879585,-0.2309668448260523
-0.36368846829526846,-0.19207281717857277
-0.23595509987409452,-0.1284782148615311
-1.0726354757262597,-0.24598788305965202
-1.8009935538880986,-0.15695768195351603
-1.2958910299056525,-0.10268794544349091
-0.42011733120938677,-0.12117930600954761
-3.2503924338768098,-0.1654516089398747
-1.3668842356860769,-0.1862795698656415
-1.2236436863206646,-0.19735220955683042
0.31224671631950696,-0.0961144777200427
-1.6724225391451288,-0.10676376124514908
-0.13963124939413488,-0.05144017855148322
-0.15633905467353168,-0.21087756649602857
-1.0129954245152248,-0.14567174859018855
-1.7317809059279965,-0.16149760695611384
-0.8781530888405911,-0.16271539480980085
-1.5950152314777029,-0.25160459900113147
-0.5256498969471775,-0.10966576512029454
-0.37523945218203314,-0.09443839663124375
-1.1902565568385637,-0.19761583345773936
0.3092058697277617,-0.12949246180524454
-1.5992369741292825,-0.27127453975280036
-1.1114608089180285,-0.13655326212735044
-1.2698134816343283,-0.1784690899235119
-0.8104321056471779,-0.13143784722457175
-1.2129930660944395,-0.15506258263995865
-0.3728833177915218,-0.05893968306143521
-2.520530303192752,-0.11097457658503088
-0.7123855557653591,-0.19328385723081773
-1.5764197931176425,-0.30926238073329815
-1.5948936461705023,-0.16234260805500283
-1.663829488563136,-0.19041454064118082
-1.0623550639851154,-0.1498658314378403
-2.1221277595515247,-0.16749864133811754
-0.5337227244790252,-0.16531740455083774
-0.23040694341657064,-0.11288573379715831
0.35193193463244354,-0.060501790416172645
0.02838990245683482,-0.17376606492787375
-2.2448579984205352,-0.14479459456553842
-0.9171335037725764,-0.16777645084238443
-1.5312942829502854,-0.2161529313269823
-0.8482386151041996,-0.19887685709429992
-1.7908576517896684,-0.13549728953259427
-0.2694727473699362,-0.13780886637551143
-1.2591061889758925,-0.23653454457724998
-1.7268352844709163,-0.29073979503336345
-1.41484862497578,-0.19575570844603976
0.14310640582439557,-0.12317087917757362
-0.6168642685125262,-0.05961328685651904
-1.0263932177703121,-0.12202676338999087
-2.1555284125813254,-0.0941232506119869
-0.5067810538319539,-0.11732282859232802
-1.8714974960931148,-0.29394549159068317
-1.2527234401690965,-0.15289633308317072
-1.4398185905526042,-0.21599464436566557
-2.191776622775659,-0.14758122898257284
-0.9179018991425905,-0.15671715621001436
-1.1042364409896377,-0.17314005640430458
0.18364225569335607,0.006029800586012273
-1.2950650449788146,-0.23128168573482966
-0.9903707235462158,-0.12758209644225404
-2.616429153789243,-0.321358296180703
-1.3639213597391686,-0.15597936321067482
-1.0770419042281212,-0.23477008783919107
0.46455939836848387,-0.008789919448824863
-0.7821881501770898,-0.13967110553955725
0.40956274719149605,-0.09523722956049013
-0.291199093248753,-0.20044858136085955
-0.3482858974615528,-0.13428270218188365
-1.2889931658111713,-0.18027877584102855
-2.0745494260993596,-0.07229565358137124
-1.0276929049827748,-0.12393686176119591
-1.8849046361595123,-0.0936864080004819
-0.39996491948370005,-0.14195017780477115
-1.4586867276730624,-0.2266709258355597
0.17013599535476537,-0.05292948517515238
-0.8622139216593443,-0.0968098265112719
-1.102034331332472,-0.2469928452596293
-1.5938615581526276,-0.1926778473848168
-1.6208297687778181,-0.27688381460076134
-0.6711335027847788,-0.18774005624160653
-1.0504103834271594,-0.1574739295805372
-1.4450512561670026,-0.1804466234860509
-1.7425647191992037,-0.2291648318197985
-1.8129744863859707,-0.07349942015829179
-1.4704284196610624,-0.2706747199711584
-1.6868700955378175,-0.15420699465957044
-0.10119866746053065,-0.06806206080095968
-1.2829919307668793,-0.08764815790179808
-0.3056895490082285,-0.2223820648175318
-1.5995890452179817,-0.2310853829910802
-1.151344521488768,-0.18328577078638916
-0.6645603889236985,-0.08276814508303976
-0.8643595047157063,-0.10557398724310726
-0.7260991118842451,-0.10043292313778966
-3.3584367928172085,-0.1742551585213932
-0.4539044000101977,-0.16385482478785082
-1.3994114049170965,-0.23029447271075143
-0.6663497225283175,-0.14842549011239467
-1.3116698797047828,-0.1157553698967535
-1.1470832084134883,-0.1588101436315133
-2.6548056693399253,-0.11025245604078268
-0.7907757841082478,-0.07600221778168183
-1.175279338664443,-0.11874483742936372
-0.1329423143059252,-0.10010673820581022
-0.36900013266735043,-0.08771880823487586
-1.0384800913596834,-0.14753237702400357
-0.6203339739242641,-0.13942364425327183
-1.3193173940606842,-0.15932245614769475
-1.8376559078812231,-0.2011728229476308
-1.2219773730024188,-0.15377802004454724
-0.14098542514931356,-0.16049727670336633
-0.5518359282156856,-0.12441330997029473
-0.6654299731449044,-0.17066645064728644
-1.8292489514610148,-0.11723763082764657
-0.7666785260046625,-0.22633146392770936
-1.5333464475586946,-0.1642596970450843
-1.9308250454927312,-0.12003633332415697
-0.16886502004103346,-0.053841950671678976
-0.7436631461259107,-0.1806029727256276
-2.597581001594728,-0.16914665427875636
-0.7889624583956626,-0.12412835725235571
-0.3722612998093147,-0.1387708959920689
-0.23996039983502968,-0.11995563732178217
-0.46205027788592157,-0.14666228373919096
-0.6506854793624196,-0.11750985023358129
-0.3086156242696391,-0.09964012505164459
-0.40927123403365284,-0.1591697835184806
-0.23774123235712402,-0.1483019525171315
-1.808439263917725,-0.08106242377439431
-1.0176318124397243,-0.15670137639536336
-0.7665755168867368,-0.20299057340021315
-0.20148867460699535,-0.026320316972115166
-1.8449044710894924,-0.08994313448623947
-0.6782608348065525,-0.10386913328921905
-1.0112950469610422,-0.19525563769760648
-1.6148293447550406,-0.14017361731215786
-2.0571870505801932,-0.17805940693449432
-2.8022061309086728,-0.16290965094596999
-1.1093857015824762,-0.2097295056572352
-0.5383516603257651,-0.02521810799752817
-0.67849445995475,-0.17328788280350654
-1.9986272231465452,-0.27254766934868185
-0.05772657047840371,0.02046970357428445
-2.2522777365258406,-0.326410190431268
-1.6575770147891782,-0.20401842462580483
-1.3044523564373838,-0.14531788505708737
-1.8970825729186191,-0.13730048207177561
-1.9510077047195662,-0.137150919205894
-1.1916755436600595,-0.10037169304484314
-0.8686010136287792,-0.13475629156125238
-1.2162103908401414,-0.18481826800560072
0.01083258934939237,-0.05932196788951722
-1.8813007400188835,-0.27790327138243565
-1.1948922775950226,-0.15683406586132997
-0.8087733554058699,-0.09748726096639328
-1.9785316752799313,-0.2546350473519764
-1.971771850306113,-0.3217614327034596
-1.1227727231714162,-0.17979129165518987
-1.0385886135409652,-0.15377711483703002
-0.9971471108079132,-0.21246468189606277
-0.7568937229239056,-0.06401616976133157
-0.0050768794965922875,-0.05491810072587337
-2.447438524116143,-0.09050771823025368
-0.7007722554143156,-0.136315770527655
-1.590343150530903,-0.22870208776947962
-1.9037348415710402,-0.23327131500227286
-0.43488789838660247,-0.13852021760017477
-1.3339897835069876,-0.17979205139194943
0.5709215313115504,0.011253940433414244
-1.7058491901158779,-0.1389966457202424
-0.38953820653259247,-0.10123628806525238
0.26171304814336255,-0.14724815195507407
-1.3565583639457677,-0.06337899926976572
-1.2744311548887814,-0.18068628154476502
2.178228786857448,0.1919709869828093
-1.3114171299967632,-0.25458659101249753
-0.18141943039020017,-0.15500571111063544
-0.76911723083118,-0.07400563634397171
-1.1433295242649837,-0.1713688651303161
-1.7682168932701265,-0.03885839933281168
-1.6111901453609963,-0.2064749000258464
-0.717490961857331,-0.15746499832249516
-1.2997289406036305,-0.0991735488875146
-0.8951846012738309,-0.14568328333153044
-1.2893999426715677,-0.1200834642773286
-0.13302367309931568,-0.07505667796017837
-0.8958047636949411,-0.16711220879820562
-1.325713587485912,-0.1360834076808674
-0.9041244005187744,-0.2028985741412717
-0.9058159004178564,-0.21739564228936065
-2.531296494982453,-0.11494108225032296
0.32087708639008816,-0.03998274947804962
-0.8416602196820664,-0.23101060063360568
-1.8758578380441229,-0.13099341190932728
-1.0792555530850463,-0.23255627215898267
-0.8564793771394552,-0.12813931186373023
-1.3067895345153593,-0.16253693535173555
-2.2447255481371613,-0.1067534167000261
0.4524404206003176,-0.018290119999732967
-1.7963586853028648,-0.20378290400302407
-0.5542838090028153,-0.16836580560826486
-0.5926049499599076,-0.186360060307444
-0.6530327995308827,-0.1309928595857094
-1.1152575806971552,-0.20179304261592587
-1.5476991908944713,-0.164825512819293
-1.9153996720951922,-0.10960756380026916
-2.0167952865830485,-0.15630249451571698
-0.3374652257536233,-0.13095744504705956
-3.111901783175559,-0.17467054956588945
