slope,delta_fornax_mag
-0.896779585168797,-0.19979624652804712
-0.43678317181705095,-0.16513273983314847
-0.30192088620204965,-0.21481305396230543
-1.0578575477279046,-0.11222465860378267
-1.9935492234277696,-0.1707172034652489
-2.3520380494040762,-0.2730332156282542
0.0025692835455926105,-0.10509528320828959
-0.658129595001748,-0.18676934600775497
-1.027842653311319,-0.14423547861727473
0.4450934586396309,-0.11576713734193333
-2.2479080766204516,-0.18952120248983267
-1.9371226385618758,-0.30200701269756486
-0.705041260655101,-0.09581929500190063
-0.5703871063365448,-6.449894090471074e-05
-0.13693258058156582,-0.13743943766276262
-0.9511469554795076,-0.12910551737979334
-1.313032123075414,-0.10546271076451824
-0.3907419169614436,-0.17116850717452978
-0.9821392969565218,-0.1788504546390151
-0.40915979699102784,-0.09060732497092754
-0.965576521562336,-0.16172883232330734
-1.4659412380458654,-0.25357325024872757
-1.1604982965615496,-0.19727378338374507
-0.8218727805425549,-0.12702973397282635
-0.8440940405788395,-0.08295538629545358
-1.196056443791994,-0.03808235257837262
-0.6714052299171075,-0.23231789895959337
-0.4770873341326668,-0.11665928718972615
-2.504791779588489,-0.1522528342443832
0.5640943335116412,-0.19076010491042147
-0.7215055757990555,-0.19079071568392286
-2.5276392804949923,-0.10168114895210249
-1.3705873830463022,-0.24119897578874913
-0.5323689322244236,-0.13403298447727696
-0.24344565758076522,-0.03129958090705424
-2.7032623510522753,-0.11014931432893026
-0.785084052071999,-0.21886868382403415
-0.5274828920540986,-0.20946981965882444
-1.5638558467235715,-0.10625675947570237
0.26368446430251424,-0.10570159809097132
-2.8660380743781095,-0.23728330836442632
-1.0184773276990313,-0.18701752122094187
-0.23507727447439394,-0.1535595319280861
2.015372618364382,0.12338229905363599
0.31611667597589105,-0.07631677555146821
-0.6401598808240409,-0.18405994758090194
-0.5989769023745799,-0.14370397429202386
-1.256767968654134,-0.2535380300660261
-0.9575227280564098,-0.1377439769007929
-0.07063801435622319,-0.09255320588410758
-0.3751560445638481,-0.06043992736459198
-0.6012269267585635,-0.21971259490863243
-1.0691877789604933,-0.16451839681141453
-1.1470780106862117,-0.2028255751100544
-0.3052190216732297,-0.1492299834204689
-1.2549744133167229,-0.2557761967582058
-2.209528337659406,-0.18994444102463576
-1.6503215862625387,-0.3096832641251931
-1.1555609224088315,-0.1621231416281131
-0.9695089353280805,-0.03966190220681709
0.1624549692765541,-0.05186351867615634
-0.40850997558793245,-0.14899997633749623
-0.5080372890955879,-0.1392104195853374
-1.1516910304958414,-0.23813338990264796
-0.9901044918779155,-0.0705458371707347
-0.24033214413209603,-0.16318242485623846
-0.8768609135563183,-0.25348885588685366
0.5370490864452112,-0.101110917345805
-0.08613915014600425,-0.17013550592307217
-0.5966865908799928,-0.13434339007022877
-0.5792571984936891,-0.1417643302417604
-0.42210002414954234,-0.2082960908585515
-0.2222396574801927,-0.15623309195475243
-0.6732596275573787,-0.03896392423420748
-0.7499562844689195,-0.09734040552421519
-0.05265023730386157,-0.038160155320961106
-1.1359699651900996,-0.17957566424408003
3.1224330341771322,0.2037185885403275
-1.2430624573956353,-0.12811206772875527
0.06770298734939467,-0.11284075542150897
-0.9341468176292311,-0.1204956396548202
-3.0167231150584293,-0.18058777631678838
-1.0611534895132286,-0.13553925371263753
-0.7091457448670033,-0.23518141952364754
-1.1572580951015152,-0.07162287563904937
-1.3559034677292356,-0.0721945308983076
0.2570332431427547,-0.17756961581669192
0.31628876964565533,-0.21450467790008065
-1.3759358377796156,-0.18896597185060077
-0.7171593448385923,-0.1559179502227314
0.22471878657211225,-0.0515172776424471
-0.771559821298503,-0.18935627566305413
-0.3519410772192367,-0.09476012594416346
-0.6438226478334452,-0.18582855746183527
-1.50587444828796,-0.2580453786791097
1.3599719995871875,0.06860869559916954
-1.8946037402590186,-0.1628739079348799
-0.4476980663375743,-0.11631045762312071
-1.3130321230758308,-0.10546271076451699
-1.029545209751596,-0.25147584567629583
-1.5784869770084635,-0.16771886560651866
-0.28850580828796935,-0.24916470473956992
-0.880741135138513,-0.1630270753296782
-1.8938322380514847,-0.2140093759458383
-1.3547840867976906,-0.16592310181853048
-1.3079967411309321,-0.22200636953121172
-0.8571893987564956,-0.1574087943684144
0.5620608896176579,-0.08107788503810408
-0.4269877743347848,-0.22314544144719461
0.5346161272095031,-0.03503299193974694
-0.6073103637816121,-0.09644073675044247
-1.414051940078563,-0.18213968703971956
0.03530947581621896,-0.1558638431708157
0.08330008509711101,-0.2044060391092537
0.21554325566190666,-0.034285495013201155
-1.1450234503295982,-0.1497582538192951
2.453643704079819,0.15949208271081058
-0.35168785726384294,-0.03082774345492928
0.3953098978961091,0.019930478861695224
-0.08006384130212321,-0.21185184573400986
-1.8333572387402701,-0.18378386442381192
-0.7565434091070992,-0.23078856554071037
-1.1390322880716721,-0.17380202455113408
-0.9021392045669484,-0.2037522730641502
-0.5015654687211734,-0.15671103509704967
-1.0137993384824981,-0.18076436570291252
-0.5554292871626756,-0.13838426054773365
-0.480520814238953,-0.15768053591913747
-1.0851416396055844,-0.2090007380074364
-0.5839444757718525,-0.1129343277603308
-0.873960969194394,-0.07251128447425517
-0.35107581325638587,-0.17566091257786637
-1.3737903223681662,-0.09389710059214157
0.20079450310288274,-0.0786128294963025
