galaxy,ring,branch,requested_kmin,effective_kmin,kmax,psf_id,n_fit,P0,P1,P0_sigma_formal,Pr,P_fluctuation,mbar,mbar_sigma_formal,chi2,chi2_reduced,aicc,condition_number
NGC 1380,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1024_768,25,0.879559782352135,-0.07386935064883261,0.015206762493195579,0.0011913501973191,0.8783684321548159,28.140382717675603,0.018796819183855177,1801.2267668602465,78.31420725479333,1805.772221405701,17.903592868800164
NGC 1380,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_R2023111002-NRCA3_FP1-1,24,0.8810549237901483,-0.0728942957692497,0.014918019187297476,0.0011913501973191,0.8798635735928292,28.13853617003403,0.01840857380739886,1609.8460661780591,73.17482118991178,1614.4174947494878,18.157108779698152
NGC 1380,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1280_1024,24,0.8799907132519643,-0.07236017911914101,0.014952350800705384,0.0011913501973191,0.8787993630546452,28.139850181977703,0.018473282176879054,1621.106732972442,73.68666968056554,1625.6781615438706,18.133094340380346
NGC 1380,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_768_1024,24,0.8781879069293702,-0.07277807224209051,0.014990993274732349,0.0011913501973191,0.8769965567320511,28.14207979506703,0.018559096975605836,1636.097710157449,74.3680777344295,1640.6691387288777,18.102004145958297
NGC 1380,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1024_1280,24,0.8820392161473563,-0.07092164173772572,0.014008975373163934,0.0011913501973191,0.8808478659500372,28.137322249415792,0.017267512747850426,1417.5293393341028,64.43315178791376,1422.1007679055315,18.15479528094787
NGC 1380,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1024_768,24,0.8770828642534706,-0.07342578429571457,0.015275715264187324,0.0011913501973191,0.8758915140561515,28.143448718753557,0.01893544674168554,1702.6754315290057,77.39433779677299,1707.2468601004343,18.087895371831646
NGC 1380,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_R2023111002-NRCA3_FP1-1,27,0.8866218947267798,-0.07409435343997438,0.014951845171139672,0.0011913501973191,0.8854305445294607,28.131688266479053,0.01833431174307564,1927.113701864319,77.08454807457275,1931.613701864319,17.785957895873597
NGC 1380,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_1280_1024,27,0.8856879019083286,-0.07358105555307771,0.015027887759075735,0.0011913501973191,0.8844965517110095,28.132834155385165,0.01844701575094557,1950.7037652438312,78.02815060975325,1955.2037652438312,17.765553437614116
NGC 1380,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_768_1024,27,0.8838716676175437,-0.07400138516905437,0.015073643926893731,0.0011913501973191,0.8826803174202246,28.135065909381716,0.01854125511362177,1970.5305337797975,78.8212213511919,1975.0305337797975,17.73519529935341
NGC 1380,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_1024_1280,27,0.8875398488528774,-0.07209668780030322,0.014153617053569285,0.0011913501973191,0.8863484986555583,28.130563232156042,0.017337530877134164,1724.5597291943056,68.98238916777223,1729.0597291943056,17.78227909064076
NGC 1380,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_1024_768,27,0.8828497740158624,-0.07466926305202827,0.01534336076688242,0.0011913501973191,0.8816584238185433,28.136323612314705,0.01889489380152319,2045.8404545894675,81.83361818357871,2050.3404545894673,17.723338363779764
NGC 1380,outer,normalized_full_3p5,0.03,0.03,0.25,stpsf_R2023111002-NRCA3_FP1-1,25,0.8830735417905938,-0.07346023533079832,0.014919589976563738,0.0011913501973191,0.8818821915932747,28.136048083899126,0.018368370687286337,1723.9023832374921,74.95227753206487,1728.4478377829466,17.995245060901198
NGC 1380,outer,normalized_full_3p5,0.03,0.03,0.25,stpsf_field_1280_1024,25,0.8820380859960478,-0.07293036356048015,0.014965544578951237,0.0011913501973191,0.8808467357987287,28.1373236424452,0.01844660701223497,1738.5165996062528,75.58767824375012,1743.0620541517073,17.97218153126007
NGC 1380,outer,normalized_full_3p5,0.03,0.03,0.25,stpsf_field_768_1024,25,0.8801508267251422,-0.07333500682239079,0.0149683319281541,0.0011913501973191,0.8789594765278231,28.139652383518364,0.01848965775240666,1746.5770280882225,75.93813165600967,1751.122482633677,17.93948754506929
NGC 1380,outer,normalized_full_3p5,0.03,0.03,0.25,stpsf_field_1024_1280,25,0.8840151312749536,-0.07147536091162546,0.014041873493385967,0.0011913501973191,0.8828237810776345,28.134889457016193,0.01726932459362687,1524.9384127061865,66.30167011766028,1529.483867251641,17.99199654111296
